,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_018658.1_119046_119856_pos,NC_018658.1,O3K_RS00630,WP_001114546.1,mutM,119046,119856,pos,,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,,COORDINATES: similar to AA sequence:RefSeq:NP_418092.1,3.2.2.23,O3K_00665
CDS_NC_018658.1_119894_120374_neg,NC_018658.1,O3K_RS00635,WP_001171866.1,coaD,119894,120374,neg,,pantetheine-phosphate adenylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312536.1,2.7.7.3,O3K_00670
CDS_NC_018658.1_120381_121659_neg,NC_018658.1,O3K_RS00640,WP_000891571.1,waaA,120381,121659,neg,,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312535.1,2.4.99.12,O3K_00675
CDS_NC_018658.1_122071_123130_pos,NC_018658.1,O3K_RS00645,WP_000360402.1,rfaQ,122071,123130,pos,,lipopolysaccharide core heptosyltransferase RfaQ,,COORDINATES: similar to AA sequence:RefSeq:NP_709409.1,2.4.-.-,O3K_00680
CDS_NC_018658.1_123126_124251_pos,NC_018658.1,O3K_RS00650,WP_000634246.1,,123126,124251,pos,,glycosyltransferase family 4 protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312533.1,,O3K_00685
CDS_NC_018658.1_124243_125041_pos,NC_018658.1,O3K_RS00655,WP_001298957.1,rfaP,124243,125041,pos,,lipopolysaccharide core heptose(I) kinase RfaP,,COORDINATES: similar to AA sequence:RefSeq:NP_312532.2,2.7.1.-,O3K_00690
CDS_NC_018658.1_125083_126091_pos,NC_018658.1,O3K_RS00660,WP_000080643.1,waaO,125083,126091,pos,,lipopolysaccharide 3-alpha-galactosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_001521942.1,2.4.1.44,O3K_00695
CDS_NC_018658.1_126116_126824_pos,NC_018658.1,O3K_RS00665,WP_000639946.1,rfaY,126116,126824,pos,,lipopolysaccharide core heptose(II) kinase RfaY,,COORDINATES: similar to AA sequence:RefSeq:NP_709405.1,2.7.1.-,O3K_00700
CDS_NC_018658.1_126848_127862_pos,NC_018658.1,O3K_RS00670,WP_000346017.1,,126848,127862,pos,,"UDP-glucose--(galactosyl) LPS alpha1,2-glucosyltransferase",,COORDINATES: similar to AA sequence:RefSeq:NP_312529.1,,O3K_00705
CDS_NC_018658.1_127870_129013_pos,NC_018658.1,O3K_RS00675,WP_000227812.1,,127870,129013,pos,,lipopolysaccharide N-acetylglucosaminyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312528.1,2.4.1.56,O3K_00710
CDS_NC_018658.1_129048_130257_neg,NC_018658.1,O3K_RS00680,WP_000204742.1,rfaL,129048,130257,neg,,O-antigen ligase RfaL,,COORDINATES: similar to AA sequence:RefSeq:NP_312527.1,,O3K_00715
CDS_NC_018658.1_130253_131246_neg,NC_018658.1,O3K_RS00685,WP_001264565.1,rfaC,130253,131246,neg,,lipopolysaccharide heptosyltransferase RfaC,,COORDINATES: similar to AA sequence:RefSeq:NP_312526.1,,O3K_00720
CDS_NC_018658.1_131249_132296_neg,NC_018658.1,O3K_RS00690,WP_000699219.1,rfaF,131249,132296,neg,,ADP-heptose--LPS heptosyltransferase RfaF,,COORDINATES: similar to AA sequence:RefSeq:NP_418077.1,2.4.1.-,O3K_00725
CDS_NC_018658.1_132305_133238_neg,NC_018658.1,O3K_RS00695,WP_000587764.1,rfaD,132305,133238,neg,,ADP-glyceromanno-heptose 6-epimerase,,COORDINATES: similar to AA sequence:RefSeq:WP_020233050.1,5.1.3.20,O3K_00730
CDS_NC_018658.1_133541_134399_pos,NC_018658.1,O3K_RS00700,WP_000842823.1,yibB,133541,134399,pos,,protein YibB,,COORDINATES: similar to AA sequence:RefSeq:NP_418075.2,,O3K_00735
CDS_NC_018658.1_134673_135870_pos,NC_018658.1,O3K_RS00705,WP_001213855.1,kbl,134673,135870,pos,,glycine C-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_020239151.1,2.3.1.29,O3K_00740
CDS_NC_018658.1_135879_136905_pos,NC_018658.1,O3K_RS00710,WP_000646014.1,tdh,135879,136905,pos,,L-threonine 3-dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_005120462.1,1.1.1.103,O3K_00745
CDS_NC_018658.1_137143_138178_pos,NC_018658.1,O3K_RS00715,WP_000982078.1,waaH,137143,138178,pos,,UDP-glucuronate:LPS(HepIII) glycosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418072.1,2.4.1.17,O3K_00750
CDS_NC_018658.1_138164_139124_neg,NC_018658.1,O3K_RS00720,WP_000483860.1,,138164,139124,neg,,divergent polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312519.2,,O3K_00755
CDS_NC_018658.1_139127_140411_neg,NC_018658.1,O3K_RS00725,WP_001214147.1,envC,139127,140411,neg,,murein hydrolase activator EnvC,,COORDINATES: similar to AA sequence:RefSeq:NP_462605.1,,O3K_00760
CDS_NC_018658.1_140420_141965_neg,NC_018658.1,O3K_RS00730,WP_001299251.1,gpmM,140420,141965,neg,,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",,COORDINATES: similar to AA sequence:RefSeq:NP_312517.1,5.4.2.12,O3K_00765
CDS_NC_018658.1_142209_142641_pos,NC_018658.1,O3K_RS00735,WP_001156181.1,,142209,142641,pos,,rhodanese-like domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312516.1,,O3K_00770
CDS_NC_018658.1_142782_143034_pos,NC_018658.1,O3K_RS00740,WP_000024392.1,grxC,142782,143034,pos,,glutaredoxin 3,,COORDINATES: similar to AA sequence:RefSeq:NP_312515.1,,O3K_00775
CDS_NC_018658.1_143096_143564_pos,NC_018658.1,O3K_RS00745,WP_000003377.1,secB,143096,143564,pos,,protein-export chaperone SecB,,COORDINATES: similar to AA sequence:RefSeq:WP_015369180.1,,O3K_00780
CDS_NC_018658.1_143563_144583_pos,NC_018658.1,O3K_RS00750,WP_001076194.1,gpsA,143563,144583,pos,,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_312513.1,1.1.1.94,O3K_00785
CDS_NC_018658.1_144662_145484_pos,NC_018658.1,O3K_RS00755,WP_001277561.1,cysE,144662,145484,pos,,serine O-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_001112113.1,2.3.1.30,O3K_00790
CDS_NC_018658.1_145536_146010_neg,NC_018658.1,O3K_RS00760,WP_000932342.1,trmL,145536,146010,neg,,tRNA (uridine(34)/cytosine(34)/5- carboxymethylaminomethyluridine(34)-2'-O)- methyltransferase TrmL,,COORDINATES: similar to AA sequence:RefSeq:NP_312511.1,2.1.1.-,O3K_00795
CDS_NC_018658.1_146195_147386_neg,NC_018658.1,O3K_RS00765,WP_000586964.1,lldD,146195,147386,neg,,quinone-dependent L-lactate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_312510.1,,O3K_00800
CDS_NC_018658.1_147382_148159_neg,NC_018658.1,O3K_RS00770,WP_001297449.1,lldR,147382,148159,neg,,transcriptional regulator LldR,,COORDINATES: similar to AA sequence:RefSeq:NP_418061.1,,O3K_00805
CDS_NC_018658.1_148158_149814_neg,NC_018658.1,O3K_RS00775,WP_001297977.1,lldP,148158,149814,neg,,L-lactate permease,,COORDINATES: similar to AA sequence:RefSeq:NP_312508.1,,O3K_00810
CDS_NC_018658.1_150182_155033_neg,NC_018658.1,O3K_RS00780,WP_001033221.1,ehaG,150182,155033,neg,,trimeric autotransporter adhesin EhaG,,COORDINATES: similar to AA sequence:RefSeq:NP_312507.1,,O3K_00815
CDS_NC_018658.1_155076_155760_neg,NC_018658.1,O3K_RS00785,WP_001049544.1,,155076,155760,neg,,DUF3251 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001049551.1,,O3K_00820
CDS_NC_018658.1_156303_156666_neg,NC_018658.1,O3K_RS00790,WP_000665680.1,,156303,156666,neg,,YibL family ribosome-associated protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312505.1,,O3K_00825
CDS_NC_018658.1_156950_157160_pos,NC_018658.1,O3K_RS00795,WP_000517100.1,,156950,157160,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588470.1,,O3K_00830
CDS_NC_018658.1_157171_157759_neg,NC_018658.1,O3K_RS00800,WP_000228271.1,mtlR,157171,157759,neg,,mannitol operon repressor MtlR,,COORDINATES: similar to AA sequence:RefSeq:NP_312504.1,,O3K_00835
CDS_NC_018658.1_157758_158907_neg,NC_018658.1,O3K_RS00805,WP_000645424.1,mtlD,157758,158907,neg,,mannitol-1-phosphate 5-dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_709374.2,1.1.1.17,O3K_00840
CDS_NC_018658.1_159136_161050_neg,NC_018658.1,O3K_RS00810,WP_000093247.1,mtlA,159136,161050,neg,,PTS mannitol transporter subunit IICBA,,COORDINATES: similar to AA sequence:RefSeq:NP_418056.1,,O3K_00845
CDS_NC_018658.1_161586_161949_pos,NC_018658.1,O3K_RS00815,WP_000479626.1,,161586,161949,pos,,DUF3302 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312501.1,,O3K_00850
CDS_NC_018658.1_161951_163088_pos,NC_018658.1,O3K_RS00820,WP_000364959.1,,161951,163088,pos,,HlyD family secretion protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709371.1,,O3K_00855
CDS_NC_018658.1_163668_163980_neg,NC_018658.1,O3K_RS00825,WP_032150089.1,,163668,163980,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009518821.1,,
CDS_NC_018658.1_164686_165148_neg,NC_018658.1,O3K_RS00830,WP_000642490.1,,164686,165148,neg,,sel1 repeat family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418053.1,,O3K_00860
CDS_NC_018658.1_165159_166118_neg,NC_018658.1,O3K_RS00835,,,165159,166118,neg,True,RHS repeat protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312497.1,,O3K_00865
CDS_NC_018658.1_166145_166988_neg,NC_018658.1,O3K_RS00840,WP_000072850.1,,166145,166988,neg,,HEAT repeat domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418051.1,,O3K_00870
CDS_NC_018658.1_167092_167476_neg,NC_018658.1,O3K_RS00845,WP_001271686.1,,167092,167476,neg,,protein YhhH,,COORDINATES: similar to AA sequence:RefSeq:NP_417940.2,,O3K_00875
CDS_NC_018658.1_167558_171683_neg,NC_018658.1,O3K_RS00850,,rhsB,167558,171683,neg,True,rhs element protein RhsB,,COORDINATES: similar to AA sequence:RefSeq:NP_312891.1,,O3K_00880
CDS_NC_018658.1_171911_172520_pos,NC_018658.1,O3K_RS00855,WP_000779792.1,,171911,172520,pos,,glutathione S-transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418049.1,,O3K_00885
CDS_NC_018658.1_172617_174009_pos,NC_018658.1,O3K_RS00860,WP_000206275.1,selA,172617,174009,pos,,L-seryl-tRNA(Sec) selenium transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_312495.1,2.9.1.1,O3K_00890
CDS_NC_018658.1_174005_175850_pos,NC_018658.1,O3K_RS00865,WP_000582466.1,selB,174005,175850,pos,,selenocysteine-specific translation elongation factor,,COORDINATES: similar to AA sequence:RefSeq:NP_418047.1,,O3K_00895
CDS_NC_018658.1_176039_177191_pos,NC_018658.1,O3K_RS00870,WP_000168712.1,yiaY,176039,177191,pos,,L-threonine dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_312493.1,1.1.1.103,O3K_00900
CDS_NC_018658.1_177355_178894_pos,NC_018658.1,O3K_RS00875,WP_000183978.1,aldB,177355,178894,pos,,aldehyde dehydrogenase AldB,,COORDINATES: similar to AA sequence:RefSeq:WP_001551836.1,,O3K_00905
CDS_NC_018658.1_179112_179316_neg,NC_018658.1,O3K_RS00880,WP_000885436.1,,179112,179316,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,O3K_00910
CDS_NC_018658.1_179438_179762_pos,NC_018658.1,O3K_RS00885,WP_000478193.1,,179438,179762,pos,,DUF3302 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312490.1,,O3K_00915
CDS_NC_018658.1_179767_180904_pos,NC_018658.1,O3K_RS00890,WP_000364874.1,,179767,180904,pos,,HlyD family secretion protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418043.1,,O3K_00920
CDS_NC_018658.1_180900_181875_neg,NC_018658.1,O3K_RS00895,WP_000164036.1,,180900,181875,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_418042.1,,O3K_00925
CDS_NC_018658.1_181998_182739_pos,NC_018658.1,O3K_RS00900,WP_000906808.1,,181998,182739,pos,,MipA/OmpV family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312487.1,,O3K_00930
CDS_NC_018658.1_182952_183054_pos,NC_018658.1,O3K_RS26640,,,182952,183054,pos,True,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_312484.1,,
CDS_NC_018658.1_183085_183781_neg,NC_018658.1,O3K_RS00905,WP_000893142.1,araD,183085,183781,neg,,L-ribulose-5-phosphate 4-epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_418040.1,5.1.3.4,O3K_00935
CDS_NC_018658.1_183774_184635_neg,NC_018658.1,O3K_RS00910,WP_001296811.1,,183774,184635,neg,,L-ribulose-5-phosphate 3-epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_418039.2,,O3K_00940
CDS_NC_018658.1_184627_185290_neg,NC_018658.1,O3K_RS00915,WP_000089497.1,ulaD,184627,185290,neg,,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,,COORDINATES: similar to AA sequence:RefSeq:NP_418038.1,,O3K_00945
CDS_NC_018658.1_185286_186783_neg,NC_018658.1,O3K_RS00920,WP_000196081.1,lyxK,185286,186783,neg,,L-xylulokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_418037.1,2.7.1.53,O3K_00950
CDS_NC_018658.1_186786_187773_neg,NC_018658.1,O3K_RS00925,WP_000776892.1,yiaO,186786,187773,neg,,"2,3-diketo-L-gulonate transporter substrate-binding protein YiaO",,COORDINATES: similar to AA sequence:RefSeq:NP_418036.1,,O3K_00955
CDS_NC_018658.1_187785_189063_neg,NC_018658.1,O3K_RS00930,WP_000279599.1,yiaN,187785,189063,neg,,"2,3-diketo-L-gulonate transporter large permease YiaN",,COORDINATES: similar to AA sequence:RefSeq:YP_026232.1,,O3K_00960
CDS_NC_018658.1_189065_189539_neg,NC_018658.1,O3K_RS00935,WP_000721664.1,yiaM,189065,189539,neg,,"2,3-diketo-L-gulonate TRAP transporter small permease YiaM",,COORDINATES: similar to AA sequence:RefSeq:NP_418034.1,,O3K_00965
CDS_NC_018658.1_189656_190124_neg,NC_018658.1,O3K_RS00940,WP_000576071.1,,189656,190124,neg,,YhcH/YjgK/YiaL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418033.1,,O3K_00970
CDS_NC_018658.1_190135_191134_neg,NC_018658.1,O3K_RS00945,WP_000869039.1,yiaK,190135,191134,neg,,3-dehydro-L-gulonate 2-dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_709360.1,1.1.1.130,O3K_00975
CDS_NC_018658.1_191334_192183_pos,NC_018658.1,O3K_RS00950,WP_000514230.1,yiaJ,191334,192183,pos,,IclR family transcriptional regulator YiaJ,,COORDINATES: similar to AA sequence:RefSeq:NP_418031.1,,O3K_00980
CDS_NC_018658.1_192284_192758_pos,NC_018658.1,O3K_RS00955,WP_001296790.1,,192284,192758,pos,,4Fe-4S binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312483.1,,O3K_00985
CDS_NC_018658.1_192909_194163_neg,NC_018658.1,O3K_RS00960,WP_000144361.1,avtA,192909,194163,neg,,valine--pyruvate transaminase,,COORDINATES: similar to AA sequence:RefSeq:YP_026231.1,2.6.1.66,O3K_00995
CDS_NC_018658.1_194340_196370_neg,NC_018658.1,O3K_RS00965,,malS,194340,196370,neg,True,alpha-amylase,,COORDINATES: similar to AA sequence:RefSeq:NP_312481.1,,
CDS_NC_018658.1_196689_197514_pos,NC_018658.1,O3K_RS00970,WP_001347865.1,,196689,197514,pos,,protein bax,,COORDINATES: similar to AA sequence:RefSeq:YP_026230.1,,O3K_01010
CDS_NC_018658.1_197709_198888_neg,NC_018658.1,O3K_RS00975,WP_000494474.1,xylR,197709,198888,neg,,DNA-binding transcriptional regulator XylR,,COORDINATES: similar to AA sequence:RefSeq:NP_312479.1,,O3K_01015
CDS_NC_018658.1_198965_200147_neg,NC_018658.1,O3K_RS00980,WP_000045976.1,xylH,198965,200147,neg,,xylose ABC transporter permease XylH,,COORDINATES: similar to AA sequence:RefSeq:NP_312478.1,,O3K_01020
CDS_NC_018658.1_200124_201666_neg,NC_018658.1,O3K_RS00985,WP_001146479.1,xylG,200124,201666,neg,,D-xylose ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312477.1,7.5.2.10,O3K_01025
CDS_NC_018658.1_201743_202736_neg,NC_018658.1,O3K_RS00990,WP_001296518.1,xylF,201743,202736,neg,,D-xylose ABC transporter substrate-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418023.1,,O3K_01030
CDS_NC_018658.1_203101_204424_pos,NC_018658.1,O3K_RS00995,WP_001149592.1,xylA,203101,204424,pos,,xylose isomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_312475.1,5.3.1.5,O3K_01035
CDS_NC_018658.1_204495_205950_pos,NC_018658.1,O3K_RS01000,WP_000275386.1,xylB,204495,205950,pos,,xylulokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_709351.1,2.7.1.17,O3K_01040
CDS_NC_018658.1_206118_206460_pos,NC_018658.1,O3K_RS01005,WP_000858193.1,,206118,206460,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709350.2,,O3K_01045
CDS_NC_018658.1_206505_206943_pos,NC_018658.1,O3K_RS01010,WP_001298726.1,,206505,206943,pos,,YiaB family inner membrane protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312472.2,,O3K_01050
CDS_NC_018658.1_206984_207980_neg,NC_018658.1,O3K_RS01015,WP_001182653.1,wecH,206984,207980,neg,,O-acetyltransferase WecH,,COORDINATES: similar to AA sequence:RefSeq:NP_709348.1,2.3.1.-,O3K_01055
CDS_NC_018658.1_208154_208454_pos,NC_018658.1,O3K_RS01020,WP_000980111.1,,208154,208454,pos,,YsaB family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_709347.1,,O3K_01060
CDS_NC_018658.1_208548_209460_pos,NC_018658.1,O3K_RS01025,WP_001168544.1,glyQ,208548,209460,pos,,glycine--tRNA ligase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_312470.1,6.1.1.14,O3K_01065
CDS_NC_018658.1_209469_211539_pos,NC_018658.1,O3K_RS01030,WP_001291771.1,glyS,209469,211539,pos,,glycine--tRNA ligase subunit beta,,COORDINATES: similar to AA sequence:RefSeq:WP_001291772.1,6.1.1.14,O3K_01070
CDS_NC_018658.1_211864_212017_pos,NC_018658.1,O3K_RS01035,WP_001135738.1,hokA,211864,212017,pos,,type I toxin-antitoxin system toxin HokA,,COORDINATES: similar to AA sequence:RefSeq:WP_001135724.1,,O3K_01075
CDS_NC_018658.1_212204_212417_neg,NC_018658.1,O3K_RS01040,WP_000014594.1,cspA,212204,212417,neg,,RNA chaperone/antiterminator CspA,,COORDINATES: similar to AA sequence:RefSeq:NP_312468.1,,O3K_01080
CDS_NC_018658.1_212697_212988_neg,NC_018658.1,O3K_RS01045,WP_000455798.1,,212697,212988,neg,,HTH-type transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_312467.1,,O3K_01085
CDS_NC_018658.1_213421_214132_pos,NC_018658.1,O3K_RS01050,WP_000190517.1,,213421,214132,pos,,DUF3053 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418010.2,,O3K_01090
CDS_NC_018658.1_214181_215156_neg,NC_018658.1,O3K_RS01055,WP_000805027.1,ghrB,214181,215156,neg,,glyoxylate/hydroxypyruvate reductase GhrB,,COORDINATES: similar to AA sequence:RefSeq:NP_312465.2,,O3K_01095
CDS_NC_018658.1_215259_215919_neg,NC_018658.1,O3K_RS01060,WP_000747625.1,,215259,215919,neg,,OmpA family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_312464.1,,O3K_01100
CDS_NC_018658.1_216071_218405_pos,NC_018658.1,O3K_RS01065,WP_000013914.1,bisC,216071,218405,pos,,biotin sulfoxide reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_418007.3,,O3K_01105
CDS_NC_018658.1_218373_218814_neg,NC_018658.1,O3K_RS01070,WP_000617478.1,,218373,218814,neg,,N-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_709328.1,2.3.1.-,O3K_01110
CDS_NC_018658.1_218810_219374_neg,NC_018658.1,O3K_RS01075,WP_000438953.1,tag,218810,219374,neg,,DNA-3-methyladenine glycosylase I,,COORDINATES: similar to AA sequence:RefSeq:NP_418005.1,3.2.2.20,O3K_01115
CDS_NC_018658.1_219531_220230_pos,NC_018658.1,O3K_RS01080,WP_001299523.1,,219531,220230,pos,,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_418004.4,,O3K_01120
CDS_NC_018658.1_220458_221661_pos,NC_018658.1,O3K_RS01085,WP_000189028.1,,220458,221661,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_312459.1,,O3K_01125
CDS_NC_018658.1_221984_222509_pos,NC_018658.1,O3K_RS01090,WP_000756356.1,,221984,222509,pos,,long polar fimbria major subunit LpfA,,COORDINATES: similar to AA sequence:RefSeq:WP_000756357.1,,O3K_01130
CDS_NC_018658.1_222592_223279_pos,NC_018658.1,O3K_RS01095,WP_000822476.1,lpfB,222592,223279,pos,,molecular chaperone LpfB,,COORDINATES: similar to AA sequence:RefSeq:WP_000822474.1,,O3K_01135
CDS_NC_018658.1_223302_225834_pos,NC_018658.1,O3K_RS01100,WP_000558680.1,lpfC,223302,225834,pos,,outer membrane usher protein LpfC,,COORDINATES: similar to AA sequence:RefSeq:WP_001759518.1,,O3K_01140
CDS_NC_018658.1_225844_226900_pos,NC_018658.1,O3K_RS01105,WP_000694926.1,lpfD,225844,226900,pos,,long polar fimbrial protein LpfD,,COORDINATES: similar to AA sequence:RefSeq:WP_000694923.1,,O3K_01145
CDS_NC_018658.1_226905_227430_pos,NC_018658.1,O3K_RS01110,WP_000831422.1,lpfE,226905,227430,pos,,long polar fimbrial protein LpfE,,COORDINATES: similar to AA sequence:RefSeq:WP_000792957.1,,O3K_01150
CDS_NC_018658.1_227682_229374_pos,NC_018658.1,O3K_RS01115,WP_001269228.1,eptB,227682,229374,pos,,kdo(2)-lipid A phosphoethanolamine 7''-transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418002.2,2.7.8.42,O3K_01155
CDS_NC_018658.1_230285_231893_pos,NC_018658.1,O3K_RS01125,WP_001222883.1,dppA,230285,231893,pos,,dipeptide ABC transporter substrate-binding protein DppA,,COORDINATES: similar to AA sequence:RefSeq:NP_418001.1,,O3K_01160
CDS_NC_018658.1_232043_233063_pos,NC_018658.1,O3K_RS01130,WP_000938855.1,dppB,232043,233063,pos,,dipeptide ABC transporter permease DppB,,COORDINATES: similar to AA sequence:RefSeq:WP_005133865.1,,O3K_01165
CDS_NC_018658.1_233072_233975_pos,NC_018658.1,O3K_RS01135,WP_000084677.1,dppC,233072,233975,pos,,dipeptide ABC transporter permease DppC,,COORDINATES: similar to AA sequence:RefSeq:WP_010426221.1,,O3K_01170
CDS_NC_018658.1_233985_234969_pos,NC_018658.1,O3K_RS01140,WP_001196486.1,dppD,233985,234969,pos,,dipeptide ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312448.1,,O3K_01175
CDS_NC_018658.1_234965_235970_pos,NC_018658.1,O3K_RS01145,WP_000107024.1,dppF,234965,235970,pos,,dipeptide ABC transporter ATP binding subunit DppF,,COORDINATES: similar to AA sequence:RefSeq:NP_312447.1,,O3K_01180
CDS_NC_018658.1_235999_237271_neg,NC_018658.1,O3K_RS01150,WP_001307456.1,,235999,237271,neg,,HAAAP family serine/threonine permease,,COORDINATES: similar to AA sequence:RefSeq:NP_312446.1,,O3K_01185
CDS_NC_018658.1_237746_237853_pos,NC_018658.1,O3K_RS01155,,,237746,237853,pos,True,type I toxin-antitoxin system toxin Ldr family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502657.1,,
CDS_NC_018658.1_238228_238336_pos,NC_018658.1,O3K_RS01160,WP_001295224.1,,238228,238336,pos,,type I toxin-antitoxin system toxin Ldr family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502657.1,,O3K_01190
