,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_011748.1_1611677_1612179_neg,NC_011748.1,EC55989_RS26385,,tnpA,1611677,1612179,neg,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000604919.1,,,161,2,,,,
CDS_NC_011748.1_1610991_1611660_pos,NC_011748.1,EC55989_RS08070,WP_001261013.1,,1610991,1611660,pos,,DUF3313 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310063.1,,EC55989_1562,161,2,,,,
CDS_NC_011748.1_813479_814151_neg,NC_011748.1,EC55989_RS03860,WP_167309365.1,,813479,814151,neg,,transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_001706182.1,,EC55989_0748,162,3,,,,
CDS_NC_011748.1_814952_815621_pos,NC_011748.1,EC55989_RS03870,,,814952,815621,pos,True,4-oxalomesaconate tautomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_415290.1,,EC55989_0751,162,3,,,,
CDS_NC_011748.1_814237_814935_pos,NC_011748.1,EC55989_RS03865,,,814237,814935,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_0750,162,3,,,,
CDS_NC_011748.1_5067553_5068251_neg,NC_011748.1,EC55989_RS25330,,,5067553,5068251,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_4982,163,3,,,,
CDS_NC_011748.1_5066865_5067543_pos,NC_011748.1,EC55989_RS25325,WP_000250224.1,,5066865,5067543,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000250224.1,,EC55989_4981,163,3,,,,
CDS_NC_011748.1_5068305_5068476_pos,NC_011748.1,EC55989_RS28470,,,5068305,5068476,pos,True,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313306.1,,EC55989_4984,163,3,,,,
CDS_NC_011748.1_2555731_2555974_pos,NC_011748.1,EC55989_RS12815,,,2555731,2555974,pos,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_311149.1,,EC55989_2487,164,2,,,,
CDS_NC_011748.1_2554902_2555553_neg,NC_011748.1,EC55989_RS12810,WP_000301050.1,inaA,2554902,2555553,neg,,lipopolysaccharide kinase InaA,,COORDINATES: similar to AA sequence:RefSeq:NP_416740.1,,EC55989_2485,164,2,,,,
CDS_NC_011748.1_3221148_3221268_neg,NC_011748.1,EC55989_RS29430,,,3221148,3221268,neg,True,type III secretion protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001314987.1,,,165,3,,,,
CDS_NC_011748.1_3220204_3221149_neg,NC_011748.1,EC55989_RS29425,,,3220204,3221149,neg,True,YscQ/HrcQ family type III secretion apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001578916.1,,,165,3,,,,
CDS_NC_011748.1_3219546_3220212_neg,NC_011748.1,EC55989_RS16190,WP_001387765.1,,3219546,3220212,neg,,EscR/YscR/HrcR family type III secretion system export apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311752.1,,EC55989_3148,165,3,,,,
CDS_NC_011748.1_3414026_3414704_neg,NC_011748.1,EC55989_RS17110,WP_000196359.1,tli1,3414026,3414704,neg,,T6SS immunity phospholipase A1-binding lipoprotein Tli1-EAEC,,COORDINATES: similar to AA sequence:RefSeq:WP_000196359.1,,EC55989_3329,166,2,73.0,2.0,53.0,2.0
CDS_NC_011748.1_3413205_3413883_neg,NC_011748.1,EC55989_RS17105,WP_000196357.1,tli1,3413205,3413883,neg,,T6SS immunity phospholipase A1-binding lipoprotein Tli1-EAEC,,COORDINATES: similar to AA sequence:RefSeq:WP_000196359.1,,EC55989_3328,166,2,73.0,2.0,53.0,2.0
CDS_NC_011748.1_1389196_1390097_neg,NC_011748.1,EC55989_RS27970,,,1389196,1390097,neg,True,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904641.1,,,167,2,,,,
CDS_NC_011748.1_1388297_1388915_pos,NC_011748.1,EC55989_RS06910,WP_000068079.1,tdk,1388297,1388915,pos,,thymidine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_309767.1,2.7.1.21,EC55989_1333,167,2,,,,
CDS_NC_011748.1_4483443_4484425_pos,NC_011748.1,EC55989_RS22405,,kdgT,4483443,4484425,pos,True,2-keto-3-deoxygluconate transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_709713.2,,EC55989_4388,168,2,,,,
CDS_NC_011748.1_4482563_4483184_pos,NC_011748.1,EC55989_RS22395,WP_001297064.1,sodA,4482563,4483184,pos,,superoxide dismutase [Mn],,COORDINATES: similar to AA sequence:RefSeq:WP_010345169.1,1.15.1.1,EC55989_4387,168,2,,,,
CDS_NC_011748.1_5014727_5015425_pos,NC_011748.1,EC55989_RS25025,,,5014727,5015425,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_4915,169,2,,,,
CDS_NC_011748.1_5014056_5014686_neg,NC_011748.1,EC55989_RS25015,WP_000729465.1,,5014056,5014686,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001825864.1,,EC55989_4913,169,2,,,,
CDS_NC_011748.1_1132753_1133386_pos,NC_011748.1,EC55989_RS05570,WP_000090896.1,,1132753,1133386,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000090899.1,,EC55989_1075,170,2,74.0,2.0,,
CDS_NC_011748.1_856217_856850_pos,NC_011748.1,EC55989_RS04185,WP_000090917.1,,856217,856850,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000090899.1,,EC55989_0808,170,2,74.0,2.0,,
CDS_NC_011748.1_1201026_1201724_pos,NC_011748.1,EC55989_RS05890,,,1201026,1201724,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_1137,171,2,,,,
CDS_NC_011748.1_1198296_1200720_neg,NC_011748.1,EC55989_RS05885,WP_000287460.1,pgaA,1198296,1200720,neg,,"poly-beta-1.6 N-acetyl-D-glucosamine export porin PgaA",,COORDINATES: similar to AA sequence:RefSeq:NP_309297.1,,EC55989_1135,171,2,,,,
CDS_NC_011748.1_4132760_4136885_pos,NC_011748.1,EC55989_RS20700,,rhsB,4132760,4136885,pos,True,rhs element protein RhsB,,COORDINATES: similar to AA sequence:RefSeq:NP_312891.1,,EC55989_4052,172,2,,,,
CDS_NC_011748.1_4131923_4132532_neg,NC_011748.1,EC55989_RS20695,WP_000779792.1,,4131923,4132532,neg,,glutathione S-transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_418049.1,,EC55989_4050,172,2,,,,
CDS_NC_011748.1_1004838_1005456_pos,NC_011748.1,EC55989_RS04870,WP_000213098.1,dmsB,1004838,1005456,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,EC55989_0940,173,2,75.0,2.0,54.0,2.0
CDS_NC_011748.1_1811904_1812522_pos,NC_011748.1,EC55989_RS09050,WP_000213028.1,dmsB,1811904,1812522,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,EC55989_1754,173,2,75.0,2.0,54.0,2.0
CDS_NC_011748.1_752556_753315_pos,NC_011748.1,EC55989_RS03530,,,752556,753315,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EC55989_0689,174,3,,,,
CDS_NC_011748.1_751381_751951_pos,NC_011748.1,EC55989_RS03520,WP_000832340.1,,751381,751951,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415232.1,,EC55989_0687,174,3,,,,
CDS_NC_011748.1_752176_752410_pos,NC_011748.1,EC55989_RS03525,,,752176,752410,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EC55989_0688,174,3,,,,
CDS_NC_011748.1_4966834_4967311_neg,NC_011748.1,EC55989_RS24745,,,4966834,4967311,neg,True,inovirus-type Gp2 protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001126805.1,,EC55989_4849,175,2,,,,
CDS_NC_011748.1_4966012_4966588_neg,NC_011748.1,EC55989_RS24740,WP_000991584.1,,4966012,4966588,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016237504.1,,EC55989_4848,175,2,,,,
CDS_NC_011748.1_3434496_3435069_pos,NC_011748.1,EC55989_RS17215,WP_001170560.1,,3434496,3435069,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708762.1,,EC55989_3353,176,2,,,,
CDS_NC_011748.1_3435277_3435385_pos,NC_011748.1,EC55989_RS27010,,,3435277,3435385,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477181.1,,,176,2,,,,
CDS_NC_011748.1_5063877_5064003_neg,NC_011748.1,EC55989_RS25300,,,5063877,5064003,neg,True,hemolysin activation protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000850858.1,,EC55989_4976,177,4,,,,
CDS_NC_011748.1_2289914_2290484_neg,NC_011748.1,EC55989_RS11575,WP_000221535.1,,2289914,2290484,neg,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000221568.1,,EC55989_2243,177,4,76.0,3.0,55.0,3.0
CDS_NC_011748.1_5062567_5063137_neg,NC_011748.1,EC55989_RS25290,WP_000221544.1,,5062567,5063137,neg,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000221568.1,,EC55989_4975,177,4,76.0,3.0,55.0,3.0
CDS_NC_011748.1_3432107_3432677_neg,NC_011748.1,EC55989_RS17200,WP_000220727.1,,3432107,3432677,neg,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_020238748.1,,EC55989_3348,177,4,76.0,3.0,55.0,3.0
CDS_NC_011748.1_2281954_2282300_pos,NC_011748.1,EC55989_RS28100,,,2281954,2282300,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080164.1,,,178,2,,,,
CDS_NC_011748.1_2279883_2280429_neg,NC_011748.1,EC55989_RS11500,WP_000973176.1,cobU,2279883,2280429,neg,,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416497.1,2.7.1.156,EC55989_2227,178,2,,,,
CDS_NC_011748.1_1705982_1706191_neg,NC_011748.1,EC55989_RS08465,,,1705982,1706191,neg,True,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005226947.1,,EC55989_1640,179,2,,,,
CDS_NC_011748.1_1704986_1705550_neg,NC_011748.1,EC55989_RS08460,WP_001351339.1,fimA,1704986,1705550,neg,,type 1 fimbrial major subunit FimA,,COORDINATES: similar to AA sequence:RefSeq:NP_310140.1,,EC55989_1639,179,2,,,,
