,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_013364.1_3799066_3800565_neg,NC_013364.1,ECO111_RS19950,,pitB,3799066,3800565,neg,True,inorganic phosphate transporter PitB,,COORDINATES: similar to AA sequence:RefSeq:NP_708805.1,,ECO111_3817,44,2,,,,
CDS_NC_013370.1_74693_74897_pos,NC_013370.1,ECO111_RS33505,,,74693,74897,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000684845.1,,ECO111_p2-085,45,2,,,,
CDS_NC_013370.1_74019_74697_pos,NC_013370.1,ECO111_RS29385,WP_024200490.1,,74019,74697,pos,,metallophosphoesterase,,COORDINATES: similar to AA sequence:RefSeq:WP_001372319.1,,ECO111_p2-084,45,2,,,,
CDS_NC_013365.1_120052_120750_pos,NC_013365.1,ECO111_RS28510,,,120052,120750,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,ECO111_p1-135,46,2,,,,
CDS_NC_013365.1_119114_119774_neg,NC_013365.1,ECO111_RS28495,WP_000412211.1,,119114,119774,neg,,type A-1 chloramphenicol O-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_011152976.1,,ECO111_p1-133,46,2,,,,
CDS_NC_013364.1_5099206_5099881_neg,NC_013364.1,ECO111_RS26365,WP_000609742.1,nleE,5099206,5099881,neg,,type III secretion system effector cysteine methyltransferase NleE,,COORDINATES: similar to AA sequence:RefSeq:NP_311885.1,,ECO111_5004,47,4,8.0,2.0,4.0,2.0
CDS_NC_013364.1_3714774_3715728_pos,NC_013364.1,ECO111_RS19495,,,3714774,3715728,pos,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011144854.1,,,47,4,,,,
CDS_NC_013364.1_3715888_3716215_pos,NC_013364.1,ECO111_RS19500,,,3715888,3716215,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611434.1,,ECO111_3729,47,4,,,,
CDS_NC_013364.1_3713764_3714439_pos,NC_013364.1,ECO111_RS19490,WP_000609741.1,nleE,3713764,3714439,pos,,type III secretion system effector cysteine methyltransferase NleE,,COORDINATES: similar to AA sequence:RefSeq:NP_311885.1,,ECO111_3726,47,4,8.0,2.0,4.0,2.0
CDS_NC_013364.1_618912_619143_pos,NC_013364.1,ECO111_RS03020,,,618912,619143,pos,True,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000937477.1,,ECO111_0584,48,2,,,,
CDS_NC_013364.1_618187_618856_neg,NC_013364.1,ECO111_RS03015,WP_000239881.1,,618187,618856,neg,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_707858.1,,ECO111_0583,48,2,,,,
CDS_NC_013364.1_1831837_1832506_pos,NC_013364.1,ECO111_RS09575,WP_001261013.1,,1831837,1832506,pos,,DUF3313 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310063.1,,ECO111_1820,49,2,,,,
CDS_NC_013364.1_1832523_1833025_neg,NC_013364.1,ECO111_RS31140,,tnpA,1832523,1833025,neg,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000604919.1,,,49,2,,,,
CDS_NC_013365.1_103927_105178_pos,NC_013365.1,ECO111_RS28415,,,103927,105178,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_013124600.1,,ECO111_p1-118,50,2,,,,
CDS_NC_013365.1_103184_103853_pos,NC_013365.1,ECO111_RS28410,WP_001300294.1,,103184,103853,pos,,EAL domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:YP_005229646.1,,ECO111_p1-117,50,2,,,,
CDS_NC_013364.1_2932126_2932777_neg,NC_013364.1,ECO111_RS15610,WP_000301050.1,inaA,2932126,2932777,neg,,lipopolysaccharide kinase InaA,,COORDINATES: similar to AA sequence:RefSeq:NP_416740.1,,ECO111_2989,51,2,,,,
CDS_NC_013364.1_2932958_2933198_pos,NC_013364.1,ECO111_RS15615,,,2932958,2933198,pos,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_311149.1,,ECO111_2990,51,2,,,,
CDS_NC_013364.1_2758905_2759580_neg,NC_013364.1,ECO111_RS14765,WP_000677395.1,,2758905,2759580,neg,,fimbria/pilus periplasmic chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_310943.1,,ECO111_2826,52,2,,,,
CDS_NC_013364.1_2759660_2760202_neg,NC_013364.1,ECO111_RS14770,,,2759660,2760202,neg,True,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707997.1,,ECO111_2827,52,2,,,,
CDS_NC_013364.1_1292395_1293112_neg,NC_013364.1,ECO111_RS30285,,,1292395,1293112,neg,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000354984.1,,ECO111_1241,53,2,,,,
CDS_NC_013364.1_1290191_1290863_neg,NC_013364.1,ECO111_RS06575,WP_000397130.1,,1290191,1290863,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309360.1,,ECO111_1239,53,2,,,,
CDS_NC_013364.1_2004536_2005593_pos,NC_013364.1,ECO111_RS31290,,,2004536,2005593,pos,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001395480.1,,,54,2,,,,
CDS_NC_013364.1_2003654_2004305_neg,NC_013364.1,ECO111_RS34275,WP_001345079.1,,2003654,2004305,neg,,DUF1076 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001310425.1,,ECO111_1988,54,2,,,,
CDS_NC_013364.1_1138087_1138801_pos,NC_013364.1,ECO111_RS05615,WP_000261909.1,,1138087,1138801,pos,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000301789.1,,ECO111_1069,55,2,9.0,2.0,5.0,2.0
CDS_NC_013364.1_2569132_2569846_neg,NC_013364.1,ECO111_RS13600,WP_000301789.1,,2569132,2569846,neg,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000301789.1,,ECO111_2594,55,2,9.0,2.0,5.0,2.0
CDS_NC_013364.1_1331690_1332030_pos,NC_013364.1,ECO111_RS06845,,,1331690,1332030,pos,True,helix-turn-helix domain containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001347735.1,,,56,3,,,,
CDS_NC_013364.1_1330730_1331375_pos,NC_013364.1,ECO111_RS06840,WP_001333354.1,,1330730,1331375,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309416.1,,ECO111_1288,56,3,,,,
CDS_NC_013364.1_1332072_1333070_neg,NC_013364.1,ECO111_RS06850,,,1332072,1333070,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_1290,56,3,,,,
CDS_NC_013364.1_2000170_2000260_pos,NC_013364.1,ECO111_RS31275,,,2000170,2000260,pos,True,YkgJ family cysteine cluster protein,,COORDINATES: similar to AA sequence:RefSeq:NP_460692.1,,,57,2,,,,
CDS_NC_013364.1_1999292_1999931_neg,NC_013364.1,ECO111_RS10415,WP_000737224.1,ompW,1999292,1999931,neg,,outer membrane protein OmpW,,COORDINATES: similar to AA sequence:RefSeq:NP_309783.1,,ECO111_1982,57,2,,,,
CDS_NC_013364.1_3576280_3577228_neg,NC_013364.1,ECO111_RS34340,,,3576280,3577228,neg,True,YscQ/HrcQ family type III secretion apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001578916.1,,,58,4,,,,
CDS_NC_013364.1_3577359_3578975_neg,NC_013364.1,ECO111_RS18840,,,3577359,3578975,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001613747.1,,ECO111_3602,58,4,,,,
CDS_NC_013364.1_3577227_3577347_neg,NC_013364.1,ECO111_RS34450,,,3577227,3577347,neg,True,type III secretion protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001314987.1,,,58,4,,,,
CDS_NC_013364.1_3575625_3576291_neg,NC_013364.1,ECO111_RS18825,WP_000071534.1,,3575625,3576291,neg,,EscR/YscR/HrcR family type III secretion system export apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311752.1,,ECO111_3598,58,4,,,,
CDS_NC_013364.1_5104944_5105559_pos,NC_013364.1,ECO111_RS26395,WP_072098057.1,tnpA,5104944,5105559,pos,,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001513092.1,,ECO111_5009,59,2,,,,
CDS_NC_013364.1_5105463_5105760_neg,NC_013364.1,ECO111_RS34085,,,5105463,5105760,neg,True,hypothetical protein,,COORDINATES: protein motif:HMM:NF037007.1,,,59,2,,,,
CDS_NC_013364.1_1758677_1761920_pos,NC_013364.1,ECO111_RS09255,WP_000212770.1,,1758677,1761920,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310010.1,,ECO111_1755,60,4,10.0,4.0,,
CDS_NC_013364.1_1470672_1473915_pos,NC_013364.1,ECO111_RS07700,WP_000212932.1,,1470672,1473915,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_304285.1,,ECO111_1455,60,4,10.0,4.0,,
CDS_NC_013364.1_4984522_4987765_pos,NC_013364.1,ECO111_RS25850,WP_000212952.1,,4984522,4987765,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310010.1,,ECO111_4907,60,4,10.0,4.0,,
CDS_NC_013364.1_2403459_2406702_neg,NC_013364.1,ECO111_RS12570,WP_000212809.1,,2403459,2406702,neg,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_304285.1,,ECO111_2402,60,4,10.0,4.0,,
CDS_NC_013364.1_606822_607455_neg,NC_013364.1,ECO111_RS02925,WP_000805428.1,fimZ,606822,607455,neg,,fimbria biosynthesis transcriptional regulator FimZ,,COORDINATES: similar to AA sequence:RefSeq:NP_308624.1,,ECO111_0567,61,2,,,,
CDS_NC_013364.1_607789_608071_neg,NC_013364.1,ECO111_RS02935,,,607789,608071,neg,True,integrase,,COORDINATES: similar to AA sequence:RefSeq:NP_415069.1,,,61,2,,,,
CDS_NC_013364.1_1588104_1588722_pos,NC_013364.1,ECO111_RS08290,WP_000068079.1,tdk,1588104,1588722,pos,,thymidine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_309767.1,2.7.1.21,ECO111_1566,62,2,,,,
CDS_NC_013364.1_1589003_1589900_neg,NC_013364.1,ECO111_RS08295,,,1589003,1589900,neg,True,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904641.1,,ECO111_1567,62,2,,,,
CDS_NC_013364.1_1119915_1120575_neg,NC_013364.1,ECO111_RS05455,WP_000375138.1,yccA,1119915,1120575,neg,,FtsH protease modulator YccA,,COORDINATES: similar to AA sequence:RefSeq:WP_000375124.1,,ECO111_1038,63,2,,,,
CDS_NC_013364.1_1120982_1121998_neg,NC_013364.1,ECO111_RS05465,,,1120982,1121998,neg,True,tyrosine-type recombinase/integrase,,COORDINATES: similar to AA sequence:RefSeq:NP_309082.1,,ECO111_1040,63,2,,,,
CDS_NC_013364.1_1189393_1189999_neg,NC_013364.1,ECO111_RS05960,WP_000031374.1,,1189393,1189999,neg,,ERF family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000031374.1,,ECO111_1128,64,2,11.0,2.0,6.0,2.0
CDS_NC_013364.1_2655084_2655690_pos,NC_013364.1,ECO111_RS14245,WP_000031374.1,,2655084,2655690,pos,,ERF family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000031374.1,,ECO111_2720,64,2,11.0,2.0,6.0,2.0
CDS_NC_013364.1_1287450_1287690_neg,NC_013364.1,ECO111_RS30875,,,1287450,1287690,neg,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_052685.1,,,65,3,,,,
CDS_NC_013364.1_1286785_1287403_pos,NC_013364.1,ECO111_RS06540,WP_001021388.1,ureG,1286785,1287403,pos,,urease accessory protein UreG,,COORDINATES: similar to AA sequence:RefSeq:NP_309354.1,,ECO111_1232,65,3,,,,
CDS_NC_013364.1_1287739_1288000_neg,NC_013364.1,ECO111_RS06550,,,1287739,1288000,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,ECO111_1234,65,3,,,,
CDS_NC_013364.1_1032405_1033023_pos,NC_013364.1,ECO111_RS05065,WP_000213098.1,dmsB,1032405,1033023,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,ECO111_0963,66,2,12.0,2.0,7.0,2.0
CDS_NC_013364.1_2059099_2059717_pos,NC_013364.1,ECO111_RS10775,WP_000213028.1,dmsB,2059099,2059717,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,ECO111_2057,66,2,12.0,2.0,7.0,2.0
CDS_NC_013364.1_5263671_5264274_neg,NC_013364.1,ECO111_RS27195,WP_023982161.1,,5263671,5264274,neg,,DUF1819 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_463357.1,,ECO111_5159,67,2,,,,
CDS_NC_013364.1_5264570_5265567_pos,NC_013364.1,ECO111_RS27200,,,5264570,5265567,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004019902.1,,ECO111_5160,67,2,,,,
CDS_NC_013364.1_4998864_4999455_pos,NC_013364.1,ECO111_RS25910,WP_001132154.1,espM2,4998864,4999455,pos,,T3SS effector guanine nucleotide exchange factor EspM2,,COORDINATES: similar to AA sequence:RefSeq:NP_311512.1,,ECO111_4919,68,2,,,,
CDS_NC_013364.1_4999688_4999841_pos,NC_013364.1,ECO111_RS25915,,,4999688,4999841,pos,True,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:YP_008439260.1,,,68,2,,,,
CDS_NC_013364.1_1325324_1328006_pos,NC_013364.1,ECO111_RS06815,WP_000256229.1,,1325324,1328006,pos,,DUF2726 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001536548.1,,ECO111_1282,69,2,,,,
CDS_NC_013364.1_1328506_1329739_pos,NC_013364.1,ECO111_RS06825,,,1328506,1329739,pos,True,phosphoadenosine phosphosulfate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_309413.1,,ECO111_1285,69,2,,,,
CDS_NC_013364.1_3332342_3332948_pos,NC_013364.1,ECO111_RS17555,WP_001108006.1,,3332342,3332948,pos,,recombination protein NinG,,COORDINATES: similar to AA sequence:RefSeq:NP_309228.1,,ECO111_3358,70,4,13.0,4.0,8.0,4.0
CDS_NC_013364.1_2645437_2646040_neg,NC_013364.1,ECO111_RS14155,WP_001223932.1,,2645437,2646040,neg,,recombination protein NinG,,COORDINATES: similar to AA sequence:RefSeq:NP_311530.1,,ECO111_2698,70,4,13.0,4.0,8.0,4.0
CDS_NC_013364.1_1201539_1202145_pos,NC_013364.1,ECO111_RS06060,WP_001107963.1,,1201539,1202145,pos,,recombination protein NinG,,COORDINATES: similar to AA sequence:RefSeq:NP_309228.1,,ECO111_1148,70,4,13.0,4.0,8.0,4.0
CDS_NC_013364.1_2911763_2912366_neg,NC_013364.1,ECO111_RS15525,WP_001223927.1,,2911763,2912366,neg,,recombination protein NinG,,COORDINATES: similar to AA sequence:RefSeq:NP_311530.1,,ECO111_2972,70,4,13.0,4.0,8.0,4.0
CDS_NC_013364.1_1645345_1645936_pos,NC_013364.1,ECO111_RS08625,WP_000692020.1,,1645345,1645936,pos,,protein kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_858360.1,,ECO111_1634,71,2,,,,
CDS_NC_013364.1_1645947_1646183_pos,NC_013364.1,ECO111_RS31065,,,1645947,1646183,pos,True,transposase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_011816550.1,,,71,2,,,,
CDS_NC_013364.1_2396076_2396676_neg,NC_013364.1,ECO111_RS12535,WP_001230428.1,,2396076,2396676,neg,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_2395,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_1641961_1642561_pos,NC_013364.1,ECO111_RS08600,WP_001230455.1,,1641961,1642561,pos,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_1629,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_1481711_1482311_pos,NC_013364.1,ECO111_RS07745,WP_001230459.1,,1481711,1482311,pos,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_1465,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_879794_880394_pos,NC_013364.1,ECO111_RS04345,WP_001230465.1,,879794,880394,pos,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_0824,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_3319075_3319675_neg,NC_013364.1,ECO111_RS17485,WP_001230459.1,,3319075,3319675,neg,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_3344,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_2539159_2539759_neg,NC_013364.1,ECO111_RS13400,WP_001230455.1,,2539159,2539759,neg,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309149.1,,ECO111_2557,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_1768703_1769303_pos,NC_013364.1,ECO111_RS09295,WP_001230550.1,,1768703,1769303,pos,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310018.1,,ECO111_1762,72,7,14.0,7.0,9.0,7.0
CDS_NC_013364.1_780846_781416_pos,NC_013364.1,ECO111_RS03770,WP_000832328.1,,780846,781416,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415232.1,,ECO111_0722,73,2,,,,
CDS_NC_013364.1_781641_782400_pos,NC_013364.1,ECO111_RS03775,,,781641,782400,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,ECO111_0723,73,2,,,,
CDS_NC_013364.1_2646014_2646581_neg,NC_013364.1,ECO111_RS14160,WP_001108084.1,,2646014,2646581,neg,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_311531.1,,ECO111_2699,74,2,15.0,2.0,,
CDS_NC_013364.1_2912340_2912907_neg,NC_013364.1,ECO111_RS15530,WP_001108084.1,,2912340,2912907,neg,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_311531.1,,ECO111_2973,74,2,15.0,2.0,,
CDS_NC_013365.1_22514_23078_pos,NC_013365.1,ECO111_RS27955,WP_000178792.1,,22514,23078,pos,,plasmid transfer protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000178792.1,,ECO111_p1-023,75,2,,,,
CDS_NC_013365.1_23197_25198_pos,NC_013365.1,ECO111_RS27960,,rsp,23197,25198,pos,True,IncHI-type conjugal transfer protein RSP,,COORDINATES: similar to AA sequence:RefSeq:WP_001232101.1,,ECO111_p1-024,75,2,,,,
CDS_NC_013364.1_1991583_1992135_neg,NC_013364.1,ECO111_RS10355,WP_000705622.1,,1991583,1992135,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309794.1,,ECO111_1969,76,2,,,,
CDS_NC_013364.1_1992118_1992345_neg,NC_013364.1,ECO111_RS10360,,,1992118,1992345,neg,True,transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_309793.1,,ECO111_1970,76,2,,,,
CDS_NC_013364.1_1207653_1208223_pos,NC_013364.1,ECO111_RS06125,WP_001056885.1,,1207653,1208223,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309241.1,,ECO111_1154,77,3,16.0,3.0,10.0,3.0
CDS_NC_013364.1_2418608_2419178_neg,NC_013364.1,ECO111_RS12660,WP_001056806.1,,2418608,2419178,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309241.1,,ECO111_2421,77,3,16.0,3.0,10.0,3.0
CDS_NC_013364.1_1458027_1458597_pos,NC_013364.1,ECO111_RS07610,WP_001056806.1,,1458027,1458597,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309241.1,,ECO111_1436,77,3,16.0,3.0,10.0,3.0
CDS_NC_013364.1_605288_606294_pos,NC_013364.1,ECO111_RS02915,,fimH,605288,606294,pos,True,type 1 fimbrin D-mannose specific adhesin FimH,,COORDINATES: similar to AA sequence:RefSeq:NP_415066.2,,ECO111_0565,78,2,,,,
CDS_NC_013364.1_602643_605253_pos,NC_013364.1,ECO111_RS02910,WP_001345007.1,,602643,605253,pos,,fimbrial biogenesis usher protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308621.1,,ECO111_0564,78,2,,,,
CDS_NC_013364.1_2212397_2212976_pos,NC_013364.1,ECO111_RS11565,WP_000144026.1,,2212397,2212976,pos,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309678.1,,ECO111_2210,79,2,17.0,2.0,,
CDS_NC_013370.1_26916_27495_neg,NC_013370.1,ECO111_RS29115,WP_000144025.1,,26916,27495,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309678.1,,ECO111_p2-030,79,2,17.0,2.0,,
CDS_NC_013364.1_2416136_2416700_neg,NC_013364.1,ECO111_RS12635,WP_000958380.1,,2416136,2416700,neg,,terminase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309568.1,,ECO111_2415,80,5,18.0,5.0,,
CDS_NC_013364.1_4974680_4975244_pos,NC_013364.1,ECO111_RS25785,WP_000958398.1,,4974680,4975244,pos,,terminase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309568.1,,ECO111_4895,80,5,18.0,5.0,,
CDS_NC_013364.1_1748671_1749235_pos,NC_013364.1,ECO111_RS09195,WP_000958380.1,,1748671,1749235,pos,,terminase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309568.1,,ECO111_1743,80,5,18.0,5.0,,
CDS_NC_013364.1_2034871_2035435_neg,NC_013364.1,ECO111_RS10610,WP_000958415.1,,2034871,2035435,neg,,terminase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309568.1,,ECO111_2023,80,5,18.0,5.0,,
CDS_NC_013364.1_1460505_1461069_pos,NC_013364.1,ECO111_RS07635,WP_000958415.1,,1460505,1461069,pos,,terminase small subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309568.1,,ECO111_1442,80,5,18.0,5.0,,
CDS_NC_013364.1_4966091_4966820_neg,NC_013364.1,ECO111_RS25710,,,4966091,4966820,neg,True,IS3-like element IS1203 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_4885,81,3,,,,
CDS_NC_013364.1_4966828_4967488_pos,NC_013364.1,ECO111_RS25715,,,4966828,4967488,pos,True,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001764249.1,,ECO111_4886,81,3,,,,
CDS_NC_013364.1_4965437_4965989_pos,NC_013364.1,ECO111_RS25705,WP_000515862.1,,4965437,4965989,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415665.2,,ECO111_4884,81,3,,,,
CDS_NC_013364.1_2656865_2657420_pos,NC_013364.1,ECO111_RS14270,WP_001033097.1,,2656865,2657420,pos,,ead/Ea22-like family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001033097.1,,ECO111_2725,82,2,19.0,2.0,11.0,2.0
CDS_NC_013364.1_1187663_1188218_neg,NC_013364.1,ECO111_RS05935,WP_001033097.1,,1187663,1188218,neg,,ead/Ea22-like family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001033097.1,,ECO111_1124,82,2,19.0,2.0,11.0,2.0
CDS_NC_013364.1_2995973_2996525_neg,NC_013364.1,ECO111_RS15905,WP_000772452.1,yfcE,2995973,2996525,neg,,phosphodiesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_311211.4,3.1.4.-,ECO111_3048,83,2,,,,
CDS_NC_013364.1_2996580_2997225_neg,NC_013364.1,ECO111_RS15910,,yfcF,2996580,2997225,neg,True,glutathione transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416804.1,,ECO111_3049,83,2,,,,
CDS_NC_013364.1_1828849_1829829_neg,NC_013364.1,ECO111_RS09560,,,1828849,1829829,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310060.1,,ECO111_1817,84,2,,,,
CDS_NC_013364.1_1828318_1828855_pos,NC_013364.1,ECO111_RS09555,WP_000140877.1,rimL,1828318,1828855,pos,,50S ribosomal protein L7/L12-serine acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_415944.1,2.3.1.-,ECO111_1816,84,2,,,,
CDS_NC_013364.1_3171212_3171758_pos,NC_013364.1,ECO111_RS16770,WP_000916065.1,hyfH,3171212,3171758,pos,,hydrogenase 4 subunit H,,COORDINATES: similar to AA sequence:RefSeq:NP_311377.1,,ECO111_3211,85,2,,,,
CDS_NC_013364.1_3171754_3172512_pos,NC_013364.1,ECO111_RS16775,,hyfI,3171754,3172512,pos,True,hydrogenase 4 catalytic subunit HyfI,,COORDINATES: similar to AA sequence:RefSeq:NP_416984.1,,ECO111_3212,85,2,,,,
CDS_NC_013364.1_1927418_1927627_neg,NC_013364.1,ECO111_RS09985,,,1927418,1927627,neg,True,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005226947.1,,ECO111_1898,86,2,,,,
