,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_011748.1_129710_131468_neg,NC_011748.1,EC55989_RS00590,WP_000784502.1,,129710,131468,neg,,DUF3300 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308148.1,,EC55989_0110
CDS_NC_011748.1_131822_134420_pos,NC_011748.1,EC55989_RS00595,WP_001307570.1,acnB,131822,134420,pos,,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414660.1,4.2.1.3,EC55989_0111
CDS_NC_011748.1_134595_134958_pos,NC_011748.1,EC55989_RS00600,WP_000384306.1,,134595,134958,pos,,YacL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414661.2,,EC55989_0112
CDS_NC_011748.1_134995_135790_neg,NC_011748.1,EC55989_RS00605,WP_000734287.1,speD,134995,135790,neg,,adenosylmethionine decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_308151.1,4.1.1.50,EC55989_0113
CDS_NC_011748.1_135805_136672_neg,NC_011748.1,EC55989_RS00610,WP_000818411.1,speE,135805,136672,neg,,polyamine aminopropyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414663.1,2.5.1.16,EC55989_0114
CDS_NC_011748.1_136777_137125_neg,NC_011748.1,EC55989_RS00615,WP_001295568.1,,136777,137125,neg,,YacC family pilotin-like protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414664.4,,EC55989_0115
CDS_NC_011748.1_137290_138841_pos,NC_011748.1,EC55989_RS00620,WP_001189601.1,cueO,137290,138841,pos,,multicopper oxidase CueO,,COORDINATES: similar to AA sequence:RefSeq:NP_414665.1,,EC55989_0116
CDS_NC_011748.1_138887_141278_neg,NC_011748.1,EC55989_RS00625,WP_001349940.1,gcd,138887,141278,neg,,quinoprotein glucose dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_414666.1,1.1.5.2,EC55989_0117
CDS_NC_011748.1_141483_142020_pos,NC_011748.1,EC55989_RS00630,WP_000683335.1,hpt,141483,142020,pos,,hypoxanthine phosphoribosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_004204384.1,2.4.2.8,EC55989_0118
CDS_NC_011748.1_142060_142723_neg,NC_011748.1,EC55989_RS00635,WP_000651599.1,can,142060,142723,neg,,carbonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414668.1,,EC55989_0119
CDS_NC_011748.1_142831_143758_pos,NC_011748.1,EC55989_RS00640,WP_000150637.1,,142831,143758,pos,,ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414669.1,,EC55989_0120
CDS_NC_011748.1_143754_144525_pos,NC_011748.1,EC55989_RS00645,WP_000972203.1,,143754,144525,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:WP_001747261.1,,EC55989_0122
CDS_NC_011748.1_144629_145070_pos,NC_011748.1,EC55989_RS00650,WP_000901989.1,,144629,145070,pos,,PTS sugar transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_414671.1,,EC55989_0123
CDS_NC_011748.1_145133_146363_pos,NC_011748.1,EC55989_RS00655,WP_000277872.1,,145133,146363,pos,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414672.1,,EC55989_0124
CDS_NC_011748.1_146366_146747_neg,NC_011748.1,EC55989_RS00660,WP_000621515.1,panD,146366,146747,neg,,aspartate 1-decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:WP_005124704.1,4.1.1.11,EC55989_0125
CDS_NC_011748.1_147020_147923_pos,NC_011748.1,EC55989_RS00665,WP_000339945.1,rpnC,147020,147923,pos,,recombination-promoting nuclease RpnC,,COORDINATES: similar to AA sequence:RefSeq:NP_414674.1,3.1.21.-,EC55989_0126
CDS_NC_011748.1_147996_148848_neg,NC_011748.1,EC55989_RS00670,WP_000905383.1,panC,147996,148848,neg,,pantoate--beta-alanine ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_414675.1,6.3.2.1,EC55989_0127
CDS_NC_011748.1_148859_149654_neg,NC_011748.1,EC55989_RS00675,WP_000805455.1,panB,148859,149654,neg,,3-methyl-2-oxobutanoate hydroxymethyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000805487.1,2.1.2.11,EC55989_0128
CDS_NC_011748.1_149766_151041_neg,NC_011748.1,EC55989_RS00680,WP_000713138.1,,149766,151041,neg,,fimbrial-like adhesin,,COORDINATES: similar to AA sequence:RefSeq:WP_000848455.1,,EC55989_0129
CDS_NC_011748.1_151093_151690_neg,NC_011748.1,EC55989_RS00685,WP_000553764.1,,151093,151690,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414678.1,,EC55989_0130
CDS_NC_011748.1_151716_152319_neg,NC_011748.1,EC55989_RS00690,WP_000143205.1,yadL,151716,152319,neg,,fimbrial-like protein YadL,,COORDINATES: similar to AA sequence:RefSeq:WP_000143198.1,,EC55989_0131
CDS_NC_011748.1_152333_152903_neg,NC_011748.1,EC55989_RS00695,WP_000591057.1,,152333,152903,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414680.4,,EC55989_0132
CDS_NC_011748.1_152919_155520_neg,NC_011748.1,EC55989_RS00700,WP_000153167.1,htrE,152919,155520,neg,,Yad fimbria usher protein HtrE,,COORDINATES: similar to AA sequence:RefSeq:NP_414681.1,,EC55989_0133
CDS_NC_011748.1_155554_156295_neg,NC_011748.1,EC55989_RS00705,WP_000465930.1,,155554,156295,neg,,fimbrial chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_414682.1,,EC55989_0134
CDS_NC_011748.1_156399_156984_neg,NC_011748.1,EC55989_RS00710,WP_000038438.1,,156399,156984,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414683.1,,EC55989_0135
CDS_NC_011748.1_157353_157833_neg,NC_011748.1,EC55989_RS00715,WP_000215124.1,folK,157353,157833,neg,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_706090.1,2.7.6.3,EC55989_0136
CDS_NC_011748.1_157829_159248_neg,NC_011748.1,EC55989_RS00720,WP_000174639.1,pcnB,157829,159248,neg,,polynucleotide adenylyltransferase PcnB,,COORDINATES: similar to AA sequence:RefSeq:WP_000174652.1,2.7.7.19,EC55989_0137
CDS_NC_011748.1_159286_160213_neg,NC_011748.1,EC55989_RS00725,WP_000937432.1,gluQRS,159286,160213,neg,,tRNA glutamyl-Q(34) synthetase GluQRS,,COORDINATES: similar to AA sequence:RefSeq:WP_001432381.1,6.1.1.-,EC55989_0138
CDS_NC_011748.1_160249_160705_neg,NC_011748.1,EC55989_RS00730,WP_001155227.1,dksA,160249,160705,neg,,RNA polymerase-binding protein DksA,,COORDINATES: similar to AA sequence:RefSeq:WP_002209354.1,,EC55989_0139
CDS_NC_011748.1_160882_161587_neg,NC_011748.1,EC55989_RS00735,WP_000396036.1,sfsA,160882,161587,neg,,DNA/RNA nuclease SfsA,,COORDINATES: similar to AA sequence:RefSeq:NP_308177.1,,EC55989_0140
CDS_NC_011748.1_161601_162132_neg,NC_011748.1,EC55989_RS00740,WP_001294700.1,thpR,161601,162132,neg,,"RNA 2',3'-cyclic phosphodiesterase",,COORDINATES: similar to AA sequence:RefSeq:NP_414689.4,,EC55989_0141
CDS_NC_011748.1_162205_164635_pos,NC_011748.1,EC55989_RS00745,WP_001386587.1,hrpB,162205,164635,pos,,ATP-dependent helicase HrpB,,COORDINATES: similar to AA sequence:RefSeq:NP_414690.4,3.6.4.13,EC55989_0142
CDS_NC_011748.1_164830_167365_pos,NC_011748.1,EC55989_RS00755,WP_000918166.1,mrcB,164830,167365,pos,,bifunctional glycosyl transferase/transpeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_706097.2,,EC55989_0143
CDS_NC_011748.1_167584_169828_pos,NC_011748.1,EC55989_RS00760,WP_000124438.1,fhuA,167584,169828,pos,,ferrichrome porin FhuA,,COORDINATES: similar to AA sequence:RefSeq:NP_414692.1,,EC55989_0144
CDS_NC_011748.1_169878_170676_pos,NC_011748.1,EC55989_RS00765,WP_001158931.1,fhuC,169878,170676,pos,,Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC,,COORDINATES: similar to AA sequence:RefSeq:NP_414693.1,,EC55989_0145
CDS_NC_011748.1_170675_171566_pos,NC_011748.1,EC55989_RS00770,WP_000015990.1,fhuD,170675,171566,pos,,Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD,,COORDINATES: similar to AA sequence:RefSeq:NP_414694.1,,EC55989_0146
CDS_NC_011748.1_171562_173545_pos,NC_011748.1,EC55989_RS00775,WP_000044094.1,fhuB,171562,173545,pos,,Fe(3+)-hydroxamate ABC transporter permease FhuB,,COORDINATES: similar to AA sequence:RefSeq:NP_414695.1,,EC55989_0147
CDS_NC_011748.1_173579_174860_neg,NC_011748.1,EC55989_RS00780,WP_000045290.1,hemL,173579,174860,neg,,"glutamate-1-semialdehyde 2,1-aminomutase",,COORDINATES: similar to AA sequence:RefSeq:WP_020233394.1,5.4.3.8,EC55989_0148
CDS_NC_011748.1_175084_176506_pos,NC_011748.1,EC55989_RS00785,WP_000845394.1,clcA,175084,176506,pos,,H(+)/Cl(-) exchange transporter ClcA,,COORDINATES: similar to AA sequence:RefSeq:NP_414697.1,,EC55989_0149
CDS_NC_011748.1_176529_176595_pos,NC_011748.1,EC55989_RS28480,WP_120795373.1,,176529,176595,pos,,protein YadW,,COORDINATES: similar to AA sequence:RefSeq:YP_009518738.1,,
CDS_NC_011748.1_176587_176932_pos,NC_011748.1,EC55989_RS00790,WP_001295564.1,erpA,176587,176932,pos,,iron-sulfur cluster insertion protein ErpA,,COORDINATES: similar to AA sequence:RefSeq:WP_001295564.1,,EC55989_0151
CDS_NC_011748.1_176978_177602_neg,NC_011748.1,EC55989_RS00795,WP_000964221.1,,176978,177602,neg,,TRIC cation channel family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414699.1,,EC55989_0152
CDS_NC_011748.1_177639_178440_neg,NC_011748.1,EC55989_RS00800,WP_001129927.1,btuF,177639,178440,neg,,vitamin B12 ABC transporter substrate-binding protein BtuF,,COORDINATES: similar to AA sequence:RefSeq:NP_414700.1,,EC55989_0153
CDS_NC_011748.1_178432_179131_neg,NC_011748.1,EC55989_RS00805,WP_000689844.1,mtnN,178432,179131,neg,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308190.1,3.2.2.16,EC55989_0154
CDS_NC_011748.1_179214_180732_pos,NC_011748.1,EC55989_RS00810,WP_000057094.1,dgt,179214,180732,pos,,dGTPase,,COORDINATES: similar to AA sequence:RefSeq:NP_414702.1,3.1.5.1,EC55989_0155
CDS_NC_011748.1_180861_182286_pos,NC_011748.1,EC55989_RS00815,WP_000753945.1,degP,180861,182286,pos,,serine endoprotease DegP,,COORDINATES: similar to AA sequence:RefSeq:NP_308192.1,3.4.21.107,EC55989_0156
CDS_NC_011748.1_182440_183598_pos,NC_011748.1,EC55989_RS00820,WP_000929439.1,cdaR,182440,183598,pos,,DNA-binding transcriptional regulator CdaR,,COORDINATES: similar to AA sequence:RefSeq:NP_308193.1,,EC55989_0157
CDS_NC_011748.1_183686_184073_neg,NC_011748.1,EC55989_RS00825,WP_000272188.1,,183686,184073,neg,,DUF3461 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000272186.1,,EC55989_0158
CDS_NC_011748.1_184387_185212_neg,NC_011748.1,EC55989_RS00830,WP_001186650.1,dapD,184387,185212,neg,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",,COORDINATES: similar to AA sequence:RefSeq:WP_005132123.1,2.3.1.117,EC55989_0159
CDS_NC_011748.1_185242_187915_neg,NC_011748.1,EC55989_RS00835,WP_001094571.1,glnD,185242,187915,neg,,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,,COORDINATES: similar to AA sequence:RefSeq:NP_308196.1,2.7.7.59,EC55989_0160
CDS_NC_011748.1_187976_188771_neg,NC_011748.1,EC55989_RS00840,WP_001018194.1,map,187976,188771,neg,,type I methionyl aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308197.1,3.4.11.18,EC55989_0161
CDS_NC_011748.1_189138_189864_pos,NC_011748.1,EC55989_RS00845,WP_000246884.1,rpsB,189138,189864,pos,,30S ribosomal protein S2,,COORDINATES: similar to AA sequence:RefSeq:WP_005132117.1,,EC55989_0163
CDS_NC_011748.1_190121_190973_pos,NC_011748.1,EC55989_RS00850,WP_000818114.1,tsf,190121,190973,pos,,elongation factor Ts,,COORDINATES: similar to AA sequence:RefSeq:WP_005132116.1,,EC55989_0164
CDS_NC_011748.1_191119_191845_pos,NC_011748.1,EC55989_RS00855,WP_000224573.1,pyrH,191119,191845,pos,,UMP kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_000224576.1,2.7.4.22,EC55989_0165
CDS_NC_011748.1_192136_192694_pos,NC_011748.1,EC55989_RS00860,WP_000622418.1,frr,192136,192694,pos,,ribosome recycling factor,,COORDINATES: similar to AA sequence:RefSeq:WP_000622421.1,,EC55989_0166
CDS_NC_011748.1_192785_193982_pos,NC_011748.1,EC55989_RS00865,WP_000811923.1,ispC,192785,193982,pos,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_414715.1,1.1.1.267,EC55989_0167
CDS_NC_011748.1_194170_194929_pos,NC_011748.1,EC55989_RS00870,WP_001295562.1,ispU,194170,194929,pos,,"(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_308203.2,,EC55989_0168
CDS_NC_011748.1_194941_195799_pos,NC_011748.1,EC55989_RS00875,WP_000922446.1,cdsA,194941,195799,pos,,phosphatidate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414717.2,2.7.7.41,EC55989_0169
CDS_NC_011748.1_195810_197163_pos,NC_011748.1,EC55989_RS00880,WP_001346129.1,rseP,195810,197163,pos,,sigma E protease regulator RseP,,COORDINATES: similar to AA sequence:RefSeq:NP_308205.1,,EC55989_0170
CDS_NC_011748.1_197192_199625_pos,NC_011748.1,EC55989_RS00885,WP_001240896.1,bamA,197192,199625,pos,,outer membrane protein assembly factor BamA,,COORDINATES: similar to AA sequence:RefSeq:NP_308206.1,,EC55989_0171
CDS_NC_011748.1_199746_200232_pos,NC_011748.1,EC55989_RS00890,WP_000758956.1,skp,199746,200232,pos,,molecular chaperone Skp,,COORDINATES: similar to AA sequence:RefSeq:NP_308207.1,,EC55989_0172
CDS_NC_011748.1_200235_201261_pos,NC_011748.1,EC55989_RS00895,WP_001139279.1,lpxD,200235,201261,pos,,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132101.1,2.3.1.191,EC55989_0173
CDS_NC_011748.1_201365_201821_pos,NC_011748.1,EC55989_RS00900,WP_000210739.1,fabZ,201365,201821,pos,,3-hydroxyacyl-ACP dehydratase FabZ,,COORDINATES: similar to AA sequence:RefSeq:WP_000210741.1,4.2.1.59,EC55989_0174
CDS_NC_011748.1_201824_202613_pos,NC_011748.1,EC55989_RS00905,WP_000565966.1,lpxA,201824,202613,pos,,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132096.1,2.3.1.129,EC55989_0175
CDS_NC_011748.1_202612_203761_pos,NC_011748.1,EC55989_RS00910,WP_000139667.1,lpxB,202612,203761,pos,,lipid-A-disaccharide synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_414724.1,2.4.1.182,EC55989_0176
CDS_NC_011748.1_203757_204354_pos,NC_011748.1,EC55989_RS00915,WP_000569430.1,rnhB,203757,204354,pos,,ribonuclease HII,,COORDINATES: similar to AA sequence:RefSeq:NP_414725.1,3.1.26.4,EC55989_0177
CDS_NC_011748.1_204390_207873_pos,NC_011748.1,EC55989_RS00920,WP_001294757.1,dnaE,204390,207873,pos,,DNA polymerase III subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_414726.1,2.7.7.7,EC55989_0178
CDS_NC_011748.1_207885_208845_pos,NC_011748.1,EC55989_RS00925,WP_000055741.1,accA,207885,208845,pos,,acetyl-CoA carboxylase carboxyl transferase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_005132091.1,,EC55989_0179
CDS_NC_011748.1_208943_211085_pos,NC_011748.1,EC55989_RS00930,WP_001020973.1,ldcC,208943,211085,pos,,lysine decarboxylase LdcC,,COORDINATES: similar to AA sequence:RefSeq:NP_414728.1,,EC55989_0180
CDS_NC_011748.1_211141_211531_pos,NC_011748.1,EC55989_RS00935,WP_000901098.1,,211141,211531,pos,,VOC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308216.2,,EC55989_0181
CDS_NC_011748.1_211595_212894_pos,NC_011748.1,EC55989_RS00940,WP_000176578.1,tilS,211595,212894,pos,,tRNA lysidine(34) synthetase TilS,,COORDINATES: similar to AA sequence:RefSeq:NP_706133.1,6.3.4.19,EC55989_0182
CDS_NC_011748.1_212942_213203_neg,NC_011748.1,EC55989_RS00945,WP_000062312.1,rof,212942,213203,neg,,Rho-binding antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_706134.1,,EC55989_0183
CDS_NC_011748.1_213189_213390_neg,NC_011748.1,EC55989_RS00950,WP_000417058.1,,213189,213390,neg,,YaeP family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012133967.1,,EC55989_0184
CDS_NC_011748.1_213555_214101_pos,NC_011748.1,EC55989_RS00955,WP_001185290.1,,213555,214101,pos,,YaeQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414732.1,,EC55989_0185
CDS_NC_011748.1_214097_214520_pos,NC_011748.1,EC55989_RS00960,WP_000635545.1,arfB,214097,214520,pos,,aminoacyl-tRNA hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308220.1,3.1.1.29,EC55989_0186
CDS_NC_011748.1_214533_215244_pos,NC_011748.1,EC55989_RS00965,WP_000239154.1,nlpE,214533,215244,pos,,envelope stress response activation lipoprotein NlpE,,COORDINATES: similar to AA sequence:RefSeq:NP_706138.1,,EC55989_0187
CDS_NC_011748.1_215493_216474_pos,NC_011748.1,EC55989_RS00970,WP_000399656.1,,215493,216474,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0189
CDS_NC_011748.1_216677_217501_neg,NC_011748.1,EC55989_RS00980,,,216677,217501,neg,True,YaeF family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_414735.4,,EC55989_0191
CDS_NC_011748.1_217553_219272_neg,NC_011748.1,EC55989_RS00985,WP_001260716.1,proS,217553,219272,neg,,proline--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_012133963.1,6.1.1.15,EC55989_0192
CDS_NC_011748.1_219383_220091_neg,NC_011748.1,EC55989_RS00990,WP_000094011.1,tsaA,219383,220091,neg,,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,COORDINATES: similar to AA sequence:RefSeq:NP_414737.1,,EC55989_0193
CDS_NC_011748.1_220087_220492_neg,NC_011748.1,EC55989_RS00995,WP_001202329.1,rcsF,220087,220492,neg,,Rcs stress response system protein RcsF,,COORDINATES: similar to AA sequence:RefSeq:NP_414738.1,,EC55989_0194
CDS_NC_011748.1_220609_221425_neg,NC_011748.1,EC55989_RS01000,WP_000874224.1,metQ,220609,221425,neg,,methionine ABC transporter substrate-binding lipoprotein MetQ,,COORDINATES: similar to AA sequence:RefSeq:NP_706143.1,,EC55989_0195
CDS_NC_011748.1_221464_222118_neg,NC_011748.1,EC55989_RS01005,WP_001294600.1,metI,221464,222118,neg,,methionine ABC transporter permease MetI,,COORDINATES: similar to AA sequence:RefSeq:WP_005132073.1,,EC55989_0196
CDS_NC_011748.1_222110_223142_neg,NC_011748.1,EC55989_RS01010,WP_000593994.1,metN,222110,223142,neg,,methionine ABC transporter ATP-binding protein MetN,,COORDINATES: similar to AA sequence:RefSeq:WP_014168731.1,,EC55989_0197
CDS_NC_011748.1_223329_223902_pos,NC_011748.1,EC55989_RS01015,WP_001140174.1,gmhB,223329,223902,pos,,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",,COORDINATES: similar to AA sequence:RefSeq:NP_308229.1,3.1.3.82,EC55989_0198
CDS_NC_011748.1_229799_230603_pos,NC_011748.1,EC55989_RS01050,WP_000997043.1,dkgB,229799,230603,pos,,"2,5-didehydrogluconate reductase DkgB",,COORDINATES: similar to AA sequence:RefSeq:NP_308230.1,1.1.1.346,EC55989_0205
CDS_NC_011748.1_230713_231922_pos,NC_011748.1,EC55989_RS01055,WP_001352368.1,,230713,231922,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_0206
CDS_NC_011748.1_231937_232852_neg,NC_011748.1,EC55989_RS01060,WP_000648601.1,,231937,232852,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_414744.1,,EC55989_0207
CDS_NC_011748.1_233092_233893_pos,NC_011748.1,EC55989_RS01065,WP_001230983.1,,233092,233893,pos,,endonuclease/exonuclease/phosphatase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414745.1,,EC55989_0208
CDS_NC_011748.1_233970_234741_pos,NC_011748.1,EC55989_RS01070,WP_000211710.1,,233970,234741,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_308233.1,,EC55989_0209
CDS_NC_011748.1_234788_236147_neg,NC_011748.1,EC55989_RS01075,WP_000644685.1,mltD,234788,236147,neg,,murein transglycosylase D,,COORDINATES: similar to AA sequence:RefSeq:NP_414747.1,4.2.2.-,EC55989_0210
CDS_NC_011748.1_236218_236974_neg,NC_011748.1,EC55989_RS01080,WP_001052751.1,gloB,236218,236974,neg,,hydroxyacylglutathione hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308235.1,3.1.2.6,EC55989_0211
CDS_NC_011748.1_237007_237730_pos,NC_011748.1,EC55989_RS01085,WP_001298887.1,,237007,237730,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414749.2,,EC55989_0212
CDS_NC_011748.1_237726_238194_neg,NC_011748.1,EC55989_RS01090,WP_000917888.1,rnhA,237726,238194,neg,,ribonuclease HI,,COORDINATES: similar to AA sequence:RefSeq:NP_308237.1,3.1.26.4,EC55989_0213
CDS_NC_011748.1_238258_238990_pos,NC_011748.1,EC55989_RS01095,WP_001297205.1,dnaQ,238258,238990,pos,,DNA polymerase III subunit epsilon,,COORDINATES: similar to AA sequence:RefSeq:NP_706156.2,2.7.7.7,EC55989_0214
CDS_NC_011748.1_239525_240311_pos,NC_011748.1,EC55989_RS01105,WP_001086142.1,,239525,240311,pos,,aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_414752.1,,EC55989_0216
CDS_NC_011748.1_240447_240927_neg,NC_011748.1,EC55989_RS01110,WP_001236649.1,,240447,240927,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165307.1,,
CDS_NC_011748.1_240936_241851_neg,NC_011748.1,EC55989_RS01115,WP_000908057.1,,240936,241851,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000908053.1,,EC55989_0217
CDS_NC_011748.1_241894_242377_neg,NC_011748.1,EC55989_RS01120,WP_001284200.1,,241894,242377,neg,,Hcp family type VI secretion system effector,,COORDINATES: similar to AA sequence:RefSeq:WP_001284197.1,,EC55989_0218
CDS_NC_011748.1_242400_243753_neg,NC_011748.1,EC55989_RS01125,WP_001087741.1,,242400,243753,neg,,type VI secretion system ImpA family N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001087757.1,,EC55989_0219
CDS_NC_011748.1_243763_247198_neg,NC_011748.1,EC55989_RS01130,WP_122987046.1,tssM,243763,247198,neg,,type VI secretion system membrane subunit TssM,,COORDINATES: similar to AA sequence:RefSeq:NP_308245.2,,EC55989_0220
CDS_NC_011748.1_247306_248722_neg,NC_011748.1,EC55989_RS01135,WP_001240544.1,tssA,247306,248722,neg,,type VI secretion system protein TssA,,COORDINATES: similar to AA sequence:RefSeq:WP_001743361.1,,EC55989_0221
CDS_NC_011748.1_248726_249470_neg,NC_011748.1,EC55989_RS01140,WP_000088873.1,tagO,248726,249470,neg,,type VI secretion system-associated protein TagO,,COORDINATES: similar to AA sequence:RefSeq:NP_308249.1,,EC55989_0222
