,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_013364.1_127334_129227_pos,NC_013364.1,ECO111_RS00600,WP_000963574.1,aceF,127334,129227,pos,,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414657.1,2.3.1.12,ECO111_0116
CDS_NC_013364.1_129551_130976_pos,NC_013364.1,ECO111_RS00605,WP_000102485.1,lpdA,129551,130976,pos,,dihydrolipoyl dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_001738005.1,1.8.1.4,ECO111_0117
CDS_NC_013364.1_131046_132900_neg,NC_013364.1,ECO111_RS00610,WP_000784486.1,,131046,132900,neg,,DUF3300 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414659.1,,ECO111_0118
CDS_NC_013364.1_133254_135852_pos,NC_013364.1,ECO111_RS00615,WP_001307570.1,acnB,133254,135852,pos,,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414660.1,4.2.1.3,ECO111_0119
CDS_NC_013364.1_136026_136389_pos,NC_013364.1,ECO111_RS00620,WP_000384306.1,,136026,136389,pos,,YacL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414661.2,,ECO111_0120
CDS_NC_013364.1_136426_137221_neg,NC_013364.1,ECO111_RS00625,WP_000734287.1,speD,136426,137221,neg,,adenosylmethionine decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_308151.1,4.1.1.50,ECO111_0121
CDS_NC_013364.1_137236_138103_neg,NC_013364.1,ECO111_RS00630,WP_000818411.1,speE,137236,138103,neg,,polyamine aminopropyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414663.1,2.5.1.16,ECO111_0122
CDS_NC_013364.1_138208_138556_neg,NC_013364.1,ECO111_RS00635,WP_001295568.1,,138208,138556,neg,,YacC family pilotin-like protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414664.4,,ECO111_0123
CDS_NC_013364.1_138721_140272_pos,NC_013364.1,ECO111_RS00640,WP_001189599.1,cueO,138721,140272,pos,,multicopper oxidase CueO,,COORDINATES: similar to AA sequence:RefSeq:NP_414665.1,,ECO111_0124
CDS_NC_013364.1_140318_142709_neg,NC_013364.1,ECO111_RS00645,WP_001341254.1,gcd,140318,142709,neg,,quinoprotein glucose dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_308155.1,1.1.5.2,ECO111_0125
CDS_NC_013364.1_142914_143451_pos,NC_013364.1,ECO111_RS00650,WP_000683335.1,hpt,142914,143451,pos,,hypoxanthine phosphoribosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_004204384.1,2.4.2.8,ECO111_0126
CDS_NC_013364.1_143491_144154_neg,NC_013364.1,ECO111_RS00655,WP_000651599.1,can,143491,144154,neg,,carbonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414668.1,,ECO111_0127
CDS_NC_013364.1_144262_145189_pos,NC_013364.1,ECO111_RS00660,WP_000150637.1,,144262,145189,pos,,ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414669.1,,ECO111_0128
CDS_NC_013364.1_145185_145956_pos,NC_013364.1,ECO111_RS00665,WP_000972203.1,,145185,145956,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:WP_001747261.1,,ECO111_0129
CDS_NC_013364.1_146060_146501_pos,NC_013364.1,ECO111_RS00670,WP_000901990.1,,146060,146501,pos,,PTS sugar transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_414671.1,,ECO111_0130
CDS_NC_013364.1_146564_147794_pos,NC_013364.1,ECO111_RS00675,WP_000277872.1,,146564,147794,pos,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414672.1,,ECO111_0131
CDS_NC_013364.1_147797_148178_neg,NC_013364.1,ECO111_RS00680,WP_000621515.1,panD,147797,148178,neg,,aspartate 1-decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:WP_005124704.1,4.1.1.11,ECO111_0132
CDS_NC_013364.1_148451_149354_pos,NC_013364.1,ECO111_RS00685,WP_000339944.1,rpnC,148451,149354,pos,,recombination-promoting nuclease RpnC,,COORDINATES: similar to AA sequence:RefSeq:NP_414674.1,3.1.21.-,ECO111_0133
CDS_NC_013364.1_149427_150279_neg,NC_013364.1,ECO111_RS00690,WP_000905396.1,panC,149427,150279,neg,,pantoate--beta-alanine ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_414675.1,6.3.2.1,ECO111_0134
CDS_NC_013364.1_150290_151085_neg,NC_013364.1,ECO111_RS00695,WP_000805445.1,panB,150290,151085,neg,,3-methyl-2-oxobutanoate hydroxymethyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000805487.1,2.1.2.11,ECO111_0135
CDS_NC_013364.1_151197_152472_neg,NC_013364.1,ECO111_RS00700,,,151197,152472,neg,True,fimbrial-like adhesin,,COORDINATES: similar to AA sequence:RefSeq:WP_001462196.1,,
CDS_NC_013364.1_152524_153121_neg,NC_013364.1,ECO111_RS00705,WP_000553764.1,,152524,153121,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414678.1,,ECO111_0138
CDS_NC_013364.1_153147_153750_neg,NC_013364.1,ECO111_RS00710,WP_000143205.1,yadL,153147,153750,neg,,fimbrial-like protein YadL,,COORDINATES: similar to AA sequence:RefSeq:WP_000143198.1,,ECO111_0139
CDS_NC_013364.1_153764_154334_neg,NC_013364.1,ECO111_RS00715,WP_000591057.1,,153764,154334,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414680.4,,ECO111_0140
CDS_NC_013364.1_154350_156951_neg,NC_013364.1,ECO111_RS00720,WP_000153181.1,htrE,154350,156951,neg,,Yad fimbria usher protein HtrE,,COORDINATES: similar to AA sequence:RefSeq:NP_414681.1,,ECO111_0141
CDS_NC_013364.1_156985_157726_neg,NC_013364.1,ECO111_RS00725,WP_000465930.1,,156985,157726,neg,,fimbrial chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_414682.1,,ECO111_0142
CDS_NC_013364.1_157830_158415_neg,NC_013364.1,ECO111_RS00730,WP_000038438.1,,157830,158415,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414683.1,,ECO111_0143
CDS_NC_013364.1_158784_159264_neg,NC_013364.1,ECO111_RS00735,WP_000215124.1,folK,158784,159264,neg,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_706090.1,2.7.6.3,ECO111_0144
CDS_NC_013364.1_159260_160679_neg,NC_013364.1,ECO111_RS00740,WP_000174639.1,pcnB,159260,160679,neg,,polynucleotide adenylyltransferase PcnB,,COORDINATES: similar to AA sequence:RefSeq:WP_000174652.1,2.7.7.19,ECO111_0145
CDS_NC_013364.1_160717_161644_neg,NC_013364.1,ECO111_RS00745,WP_000937432.1,gluQRS,160717,161644,neg,,tRNA glutamyl-Q(34) synthetase GluQRS,,COORDINATES: similar to AA sequence:RefSeq:WP_001432381.1,6.1.1.-,ECO111_0146
CDS_NC_013364.1_161680_162136_neg,NC_013364.1,ECO111_RS00750,WP_001155227.1,dksA,161680,162136,neg,,RNA polymerase-binding protein DksA,,COORDINATES: similar to AA sequence:RefSeq:WP_002209354.1,,ECO111_0147
CDS_NC_013364.1_162313_163018_neg,NC_013364.1,ECO111_RS00755,WP_000396036.1,sfsA,162313,163018,neg,,DNA/RNA nuclease SfsA,,COORDINATES: similar to AA sequence:RefSeq:NP_308177.1,,ECO111_0148
CDS_NC_013364.1_163032_163563_neg,NC_013364.1,ECO111_RS00760,WP_001294700.1,thpR,163032,163563,neg,,"RNA 2',3'-cyclic phosphodiesterase",,COORDINATES: similar to AA sequence:RefSeq:NP_414689.4,,ECO111_0149
CDS_NC_013364.1_163636_166066_pos,NC_013364.1,ECO111_RS00765,WP_001369168.1,hrpB,163636,166066,pos,,ATP-dependent helicase HrpB,,COORDINATES: similar to AA sequence:RefSeq:NP_414690.4,3.6.4.13,ECO111_0150
CDS_NC_013364.1_166197_168732_pos,NC_013364.1,ECO111_RS00775,WP_000918166.1,mrcB,166197,168732,pos,,bifunctional glycosyl transferase/transpeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_706097.2,,ECO111_0151
CDS_NC_013364.1_168951_171195_pos,NC_013364.1,ECO111_RS00780,WP_000124438.1,fhuA,168951,171195,pos,,ferrichrome porin FhuA,,COORDINATES: similar to AA sequence:RefSeq:NP_414692.1,,ECO111_0152
CDS_NC_013364.1_171245_172043_pos,NC_013364.1,ECO111_RS00785,WP_001158929.1,fhuC,171245,172043,pos,,Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC,,COORDINATES: similar to AA sequence:RefSeq:NP_308182.1,,ECO111_0153
CDS_NC_013364.1_172042_172933_pos,NC_013364.1,ECO111_RS00790,WP_001307577.1,fhuD,172042,172933,pos,,Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD,,COORDINATES: similar to AA sequence:RefSeq:NP_414694.1,,ECO111_0154
CDS_NC_013364.1_172929_174912_pos,NC_013364.1,ECO111_RS00795,WP_000044071.1,fhuB,172929,174912,pos,,Fe(3+)-hydroxamate ABC transporter permease FhuB,,COORDINATES: similar to AA sequence:RefSeq:NP_414695.1,,ECO111_0155
CDS_NC_013364.1_174946_176227_neg,NC_013364.1,ECO111_RS00800,WP_000045291.1,hemL,174946,176227,neg,,"glutamate-1-semialdehyde 2,1-aminomutase",,COORDINATES: similar to AA sequence:RefSeq:WP_020233394.1,5.4.3.8,ECO111_0156
CDS_NC_013364.1_176451_177873_pos,NC_013364.1,ECO111_RS00805,WP_000845395.1,clcA,176451,177873,pos,,H(+)/Cl(-) exchange transporter ClcA,,COORDINATES: similar to AA sequence:RefSeq:NP_414697.1,,ECO111_0157
CDS_NC_013364.1_177896_177962_pos,NC_013364.1,ECO111_RS33545,WP_120795373.1,,177896,177962,pos,,protein YadW,,COORDINATES: similar to AA sequence:RefSeq:YP_009518738.1,,
CDS_NC_013364.1_177954_178299_pos,NC_013364.1,ECO111_RS00810,WP_001295564.1,erpA,177954,178299,pos,,iron-sulfur cluster insertion protein ErpA,,COORDINATES: similar to AA sequence:RefSeq:WP_001295564.1,,ECO111_0158
CDS_NC_013364.1_178345_178969_neg,NC_013364.1,ECO111_RS00815,WP_000964221.1,,178345,178969,neg,,TRIC cation channel family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414699.1,,ECO111_0159
CDS_NC_013364.1_179006_179807_neg,NC_013364.1,ECO111_RS00820,WP_001129927.1,btuF,179006,179807,neg,,vitamin B12 ABC transporter substrate-binding protein BtuF,,COORDINATES: similar to AA sequence:RefSeq:NP_414700.1,,ECO111_0160
CDS_NC_013364.1_179799_180498_neg,NC_013364.1,ECO111_RS00825,WP_000689833.1,mtnN,179799,180498,neg,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308190.1,3.2.2.16,ECO111_0161
CDS_NC_013364.1_180581_182099_pos,NC_013364.1,ECO111_RS00830,WP_000057067.1,dgt,180581,182099,pos,,dGTPase,,COORDINATES: similar to AA sequence:RefSeq:NP_414702.1,3.1.5.1,ECO111_0162
CDS_NC_013364.1_182228_183653_pos,NC_013364.1,ECO111_RS00835,WP_000753948.1,degP,182228,183653,pos,,serine endoprotease DegP,,COORDINATES: similar to AA sequence:RefSeq:NP_308192.1,3.4.21.107,ECO111_0163
CDS_NC_013364.1_183807_184965_pos,NC_013364.1,ECO111_RS00840,WP_000929455.1,cdaR,183807,184965,pos,,DNA-binding transcriptional regulator CdaR,,COORDINATES: similar to AA sequence:RefSeq:NP_308193.1,,ECO111_0164
CDS_NC_013364.1_185053_185440_neg,NC_013364.1,ECO111_RS00845,WP_000272187.1,,185053,185440,neg,,DUF3461 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000272186.1,,ECO111_0165
CDS_NC_013364.1_185601_186414_neg,NC_013364.1,ECO111_RS00850,WP_000625635.1,yaeI,185601,186414,neg,,phosphodiesterase YaeI,,COORDINATES: similar to AA sequence:RefSeq:NP_414706.2,3.1.4.-,ECO111_0166
CDS_NC_013364.1_186468_187293_neg,NC_013364.1,ECO111_RS00855,WP_001186650.1,dapD,186468,187293,neg,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",,COORDINATES: similar to AA sequence:RefSeq:WP_005132123.1,2.3.1.117,ECO111_0167
CDS_NC_013364.1_187323_189996_neg,NC_013364.1,ECO111_RS00860,WP_001094584.1,glnD,187323,189996,neg,,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,,COORDINATES: similar to AA sequence:RefSeq:NP_308196.1,2.7.7.59,ECO111_0168
CDS_NC_013364.1_190057_190852_neg,NC_013364.1,ECO111_RS00865,WP_001018194.1,map,190057,190852,neg,,type I methionyl aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308197.1,3.4.11.18,ECO111_0169
CDS_NC_013364.1_191219_191945_pos,NC_013364.1,ECO111_RS00870,WP_000246884.1,rpsB,191219,191945,pos,,30S ribosomal protein S2,,COORDINATES: similar to AA sequence:RefSeq:WP_005132117.1,,ECO111_0170
CDS_NC_013364.1_192202_193054_pos,NC_013364.1,ECO111_RS00875,WP_000818119.1,tsf,192202,193054,pos,,elongation factor Ts,,COORDINATES: similar to AA sequence:RefSeq:WP_005132116.1,,ECO111_0171
CDS_NC_013364.1_193200_193926_pos,NC_013364.1,ECO111_RS00880,WP_000224573.1,pyrH,193200,193926,pos,,UMP kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_000224576.1,2.7.4.22,ECO111_0172
CDS_NC_013364.1_194217_194775_pos,NC_013364.1,ECO111_RS00885,WP_000622418.1,frr,194217,194775,pos,,ribosome recycling factor,,COORDINATES: similar to AA sequence:RefSeq:WP_000622421.1,,ECO111_0173
CDS_NC_013364.1_194866_196063_pos,NC_013364.1,ECO111_RS00890,WP_000811949.1,ispC,194866,196063,pos,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_414715.1,1.1.1.267,ECO111_0174
CDS_NC_013364.1_196251_197010_pos,NC_013364.1,ECO111_RS00895,WP_001341242.1,ispU,196251,197010,pos,,"(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_308203.2,,ECO111_0175
CDS_NC_013364.1_197022_197880_pos,NC_013364.1,ECO111_RS00900,WP_000922447.1,cdsA,197022,197880,pos,,phosphatidate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414717.2,2.7.7.41,ECO111_0176
CDS_NC_013364.1_197891_199244_pos,NC_013364.1,ECO111_RS00905,WP_001345348.1,rseP,197891,199244,pos,,sigma E protease regulator RseP,,COORDINATES: similar to AA sequence:RefSeq:NP_308205.1,,ECO111_0177
CDS_NC_013364.1_199273_201706_pos,NC_013364.1,ECO111_RS00910,WP_001240896.1,bamA,199273,201706,pos,,outer membrane protein assembly factor BamA,,COORDINATES: similar to AA sequence:RefSeq:NP_308206.1,,ECO111_0178
CDS_NC_013364.1_201827_202313_pos,NC_013364.1,ECO111_RS00915,WP_000758956.1,skp,201827,202313,pos,,molecular chaperone Skp,,COORDINATES: similar to AA sequence:RefSeq:NP_308207.1,,ECO111_0179
CDS_NC_013364.1_202316_203342_pos,NC_013364.1,ECO111_RS00920,WP_001139280.1,lpxD,202316,203342,pos,,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132101.1,2.3.1.191,ECO111_0180
CDS_NC_013364.1_203446_203902_pos,NC_013364.1,ECO111_RS00925,WP_000210739.1,fabZ,203446,203902,pos,,3-hydroxyacyl-ACP dehydratase FabZ,,COORDINATES: similar to AA sequence:RefSeq:WP_000210741.1,4.2.1.59,ECO111_0181
CDS_NC_013364.1_203905_204694_pos,NC_013364.1,ECO111_RS00930,WP_000565966.1,lpxA,203905,204694,pos,,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132096.1,2.3.1.129,ECO111_0182
CDS_NC_013364.1_204693_205842_pos,NC_013364.1,ECO111_RS00935,WP_000139660.1,lpxB,204693,205842,pos,,lipid-A-disaccharide synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_414724.1,2.4.1.182,ECO111_0183
CDS_NC_013364.1_205838_206435_pos,NC_013364.1,ECO111_RS00940,WP_000569430.1,rnhB,205838,206435,pos,,ribonuclease HII,,COORDINATES: similar to AA sequence:RefSeq:NP_414725.1,3.1.26.4,ECO111_0184
CDS_NC_013364.1_206471_209954_pos,NC_013364.1,ECO111_RS00945,WP_001294802.1,dnaE,206471,209954,pos,,DNA polymerase III subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_308213.1,2.7.7.7,ECO111_0185
CDS_NC_013364.1_209966_210926_pos,NC_013364.1,ECO111_RS00950,WP_000055741.1,accA,209966,210926,pos,,acetyl-CoA carboxylase carboxyl transferase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_005132091.1,,ECO111_0186
CDS_NC_013364.1_211024_213166_pos,NC_013364.1,ECO111_RS00955,WP_001020973.1,ldcC,211024,213166,pos,,lysine decarboxylase LdcC,,COORDINATES: similar to AA sequence:RefSeq:NP_414728.1,,ECO111_0187
CDS_NC_013364.1_213222_213612_pos,NC_013364.1,ECO111_RS00960,WP_000901109.1,,213222,213612,pos,,VOC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308216.2,,ECO111_0188
CDS_NC_013364.1_213676_214975_pos,NC_013364.1,ECO111_RS00965,WP_000176573.1,tilS,213676,214975,pos,,tRNA lysidine(34) synthetase TilS,,COORDINATES: similar to AA sequence:RefSeq:NP_706133.1,6.3.4.19,ECO111_0189
CDS_NC_013364.1_215023_215284_neg,NC_013364.1,ECO111_RS00970,WP_000062312.1,rof,215023,215284,neg,,Rho-binding antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_706134.1,,ECO111_0190
CDS_NC_013364.1_215270_215471_neg,NC_013364.1,ECO111_RS00975,WP_000417058.1,,215270,215471,neg,,YaeP family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012133967.1,,ECO111_0191
CDS_NC_013364.1_215636_216182_pos,NC_013364.1,ECO111_RS00980,WP_001185290.1,,215636,216182,pos,,YaeQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414732.1,,ECO111_0192
CDS_NC_013364.1_216178_216601_pos,NC_013364.1,ECO111_RS00985,WP_000635557.1,arfB,216178,216601,pos,,aminoacyl-tRNA hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308220.1,3.1.1.29,ECO111_0193
CDS_NC_013364.1_216614_217325_pos,NC_013364.1,ECO111_RS00990,WP_000239192.1,nlpE,216614,217325,pos,,envelope stress response activation lipoprotein NlpE,,COORDINATES: similar to AA sequence:RefSeq:NP_706138.1,,ECO111_0194
CDS_NC_013364.1_217480_218304_neg,NC_013364.1,ECO111_RS01000,,,217480,218304,neg,True,YaeF family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_414735.4,,ECO111_0196
CDS_NC_013364.1_218357_220076_neg,NC_013364.1,ECO111_RS01005,WP_001260710.1,proS,218357,220076,neg,,proline--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_012133963.1,6.1.1.15,ECO111_0197
CDS_NC_013364.1_220187_220895_neg,NC_013364.1,ECO111_RS01010,WP_000094011.1,tsaA,220187,220895,neg,,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,COORDINATES: similar to AA sequence:RefSeq:NP_414737.1,,ECO111_0198
CDS_NC_013364.1_220891_221296_neg,NC_013364.1,ECO111_RS01015,WP_001202329.1,rcsF,220891,221296,neg,,Rcs stress response system protein RcsF,,COORDINATES: similar to AA sequence:RefSeq:NP_414738.1,,ECO111_0199
CDS_NC_013364.1_221413_222229_neg,NC_013364.1,ECO111_RS01020,WP_000874224.1,metQ,221413,222229,neg,,methionine ABC transporter substrate-binding lipoprotein MetQ,,COORDINATES: similar to AA sequence:RefSeq:NP_706143.1,,ECO111_0200
CDS_NC_013364.1_222268_222922_neg,NC_013364.1,ECO111_RS01025,WP_001294600.1,metI,222268,222922,neg,,methionine ABC transporter permease MetI,,COORDINATES: similar to AA sequence:RefSeq:WP_005132073.1,,ECO111_0201
CDS_NC_013364.1_222914_223946_neg,NC_013364.1,ECO111_RS01030,WP_000593994.1,metN,222914,223946,neg,,methionine ABC transporter ATP-binding protein MetN,,COORDINATES: similar to AA sequence:RefSeq:WP_014168731.1,,ECO111_0202
CDS_NC_013364.1_224133_224709_pos,NC_013364.1,ECO111_RS01035,WP_001140197.1,gmhB,224133,224709,pos,,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",,COORDINATES: similar to AA sequence:RefSeq:NP_308229.1,3.1.3.82,ECO111_0203
CDS_NC_013364.1_230605_231409_pos,NC_013364.1,ECO111_RS01070,WP_000997040.1,dkgB,230605,231409,pos,,"2,5-didehydrogluconate reductase DkgB",,COORDINATES: similar to AA sequence:RefSeq:NP_308230.1,1.1.1.346,ECO111_0204
CDS_NC_013364.1_231405_232320_neg,NC_013364.1,ECO111_RS01075,WP_000648609.1,,231405,232320,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_308231.1,,ECO111_0205
CDS_NC_013364.1_232560_233361_pos,NC_013364.1,ECO111_RS01080,WP_001230966.1,,232560,233361,pos,,endonuclease/exonuclease/phosphatase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414745.1,,ECO111_0206
CDS_NC_013364.1_233438_234209_pos,NC_013364.1,ECO111_RS01085,WP_000155276.1,,233438,234209,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_308233.1,,ECO111_0207
CDS_NC_013364.1_234256_235615_neg,NC_013364.1,ECO111_RS01090,WP_000644694.1,mltD,234256,235615,neg,,murein transglycosylase D,,COORDINATES: similar to AA sequence:RefSeq:NP_414747.1,4.2.2.-,ECO111_0208
CDS_NC_013364.1_235686_236442_neg,NC_013364.1,ECO111_RS01095,WP_001052720.1,gloB,235686,236442,neg,,hydroxyacylglutathione hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308235.1,3.1.2.6,ECO111_0209
CDS_NC_013364.1_236475_237198_pos,NC_013364.1,ECO111_RS01100,WP_001326291.1,,236475,237198,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_308236.2,,ECO111_0210
CDS_NC_013364.1_237194_237662_neg,NC_013364.1,ECO111_RS01105,WP_000917883.1,rnhA,237194,237662,neg,,ribonuclease HI,,COORDINATES: similar to AA sequence:RefSeq:NP_308237.1,3.1.26.4,ECO111_0211
CDS_NC_013364.1_237726_238458_pos,NC_013364.1,ECO111_RS01110,WP_001297205.1,dnaQ,237726,238458,pos,,DNA polymerase III subunit epsilon,,COORDINATES: similar to AA sequence:RefSeq:NP_706156.2,2.7.7.7,ECO111_0212
CDS_NC_013364.1_238997_239736_pos,NC_013364.1,ECO111_RS01120,,,238997,239736,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414752.1,,ECO111_0213
CDS_NC_013364.1_239872_240352_neg,NC_013364.1,ECO111_RS01125,WP_001236640.1,,239872,240352,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165307.1,,ECO111_0215
CDS_NC_013364.1_240361_241276_neg,NC_013364.1,ECO111_RS01130,WP_000908052.1,,240361,241276,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000908053.1,,ECO111_0216
CDS_NC_013364.1_241319_241802_neg,NC_013364.1,ECO111_RS01135,WP_001284199.1,,241319,241802,neg,,Hcp family type VI secretion system effector,,COORDINATES: similar to AA sequence:RefSeq:WP_001284197.1,,ECO111_0217
CDS_NC_013364.1_241825_243178_neg,NC_013364.1,ECO111_RS01140,WP_001087754.1,,241825,243178,neg,,type VI secretion system ImpA family N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001087757.1,,ECO111_0218
CDS_NC_013364.1_243188_246622_neg,NC_013364.1,ECO111_RS01145,,tssM,243188,246622,neg,True,type VI secretion system membrane subunit TssM,,COORDINATES: similar to AA sequence:RefSeq:NP_308245.2,,ECO111_0219
CDS_NC_013364.1_246730_248143_neg,NC_013364.1,ECO111_RS01150,WP_001240529.1,tssA,246730,248143,neg,,type VI secretion system protein TssA,,COORDINATES: similar to AA sequence:RefSeq:WP_001743361.1,,ECO111_0221
CDS_NC_013364.1_248147_248891_neg,NC_013364.1,ECO111_RS01155,WP_000088862.1,tagO,248147,248891,neg,,type VI secretion system-associated protein TagO,,COORDINATES: similar to AA sequence:RefSeq:NP_308249.1,,ECO111_0222
CDS_NC_013364.1_248887_251725_neg,NC_013364.1,ECO111_RS01160,WP_000614365.1,tssH,248887,251725,neg,,type VI secretion system ATPase TssH,,COORDINATES: similar to AA sequence:RefSeq:NP_308250.1,,ECO111_0223
