,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NZ_CP009166.1_119840_120734_neg,NZ_CP009166.1,EC1303_RS00555,WP_001135174.1,nadC,119840,120734,neg,,carboxylating nicotinate-nucleotide diphosphorylase,,COORDINATES: similar to AA sequence:RefSeq:NP_414651.1,,EC1303_c01050
CDS_NZ_CP009166.1_120821_121373_pos,NZ_CP009166.1,EC1303_RS00560,WP_000923721.1,ampD,120821,121373,pos,,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD",,COORDINATES: similar to AA sequence:RefSeq:NP_414652.1,3.5.1.28,EC1303_c01060
CDS_NZ_CP009166.1_121369_122224_pos,NZ_CP009166.1,EC1303_RS00565,WP_000172005.1,ampE,121369,122224,pos,,beta-lactamase regulator AmpE,,COORDINATES: similar to AA sequence:RefSeq:NP_414653.1,,EC1303_c01070
CDS_NZ_CP009166.1_122266_123640_neg,NZ_CP009166.1,EC1303_RS00570,WP_000969915.1,aroP,122266,123640,neg,,aromatic amino acid transporter AroP,,COORDINATES: similar to AA sequence:RefSeq:NP_414654.1,,EC1303_c01080
CDS_NZ_CP009166.1_124180_124945_pos,NZ_CP009166.1,EC1303_RS00575,WP_000331776.1,pdhR,124180,124945,pos,,pyruvate dehydrogenase complex transcriptional repressor PdhR,,COORDINATES: similar to AA sequence:RefSeq:NP_308144.1,,EC1303_c01090
CDS_NZ_CP009166.1_125105_127769_pos,NZ_CP009166.1,EC1303_RS00580,WP_000003820.1,aceE,125105,127769,pos,,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",,COORDINATES: similar to AA sequence:RefSeq:WP_008814576.1,1.2.4.1,EC1303_c01100
CDS_NZ_CP009166.1_127783_129676_pos,NZ_CP009166.1,EC1303_RS00585,WP_000963518.1,aceF,127783,129676,pos,,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414657.1,2.3.1.12,EC1303_c01110
CDS_NZ_CP009166.1_130000_131425_pos,NZ_CP009166.1,EC1303_RS00590,WP_000102485.1,lpdA,130000,131425,pos,,dihydrolipoyl dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_001738005.1,1.8.1.4,EC1303_c01120
CDS_NZ_CP009166.1_131495_133349_neg,NZ_CP009166.1,EC1303_RS00595,WP_000784471.1,,131495,133349,neg,,DUF3300 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414659.1,,EC1303_c01130
CDS_NZ_CP009166.1_133703_136301_pos,NZ_CP009166.1,EC1303_RS00600,WP_001307570.1,acnB,133703,136301,pos,,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414660.1,4.2.1.3,EC1303_c01140
CDS_NZ_CP009166.1_136476_136839_pos,NZ_CP009166.1,EC1303_RS00605,WP_000384306.1,,136476,136839,pos,,YacL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414661.2,,EC1303_c01150
CDS_NZ_CP009166.1_136876_137671_neg,NZ_CP009166.1,EC1303_RS00610,WP_000734287.1,speD,136876,137671,neg,,adenosylmethionine decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_308151.1,4.1.1.50,EC1303_c01160
CDS_NZ_CP009166.1_137686_138553_neg,NZ_CP009166.1,EC1303_RS00615,WP_000818411.1,speE,137686,138553,neg,,polyamine aminopropyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414663.1,2.5.1.16,EC1303_c01170
CDS_NZ_CP009166.1_138658_139006_neg,NZ_CP009166.1,EC1303_RS00620,WP_001295568.1,,138658,139006,neg,,YacC family pilotin-like protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414664.4,,EC1303_c01180
CDS_NZ_CP009166.1_139171_140722_pos,NZ_CP009166.1,EC1303_RS00625,WP_001189647.1,cueO,139171,140722,pos,,multicopper oxidase CueO,,COORDINATES: similar to AA sequence:RefSeq:NP_414665.1,,EC1303_c01190
CDS_NZ_CP009166.1_140923_143314_neg,NZ_CP009166.1,EC1303_RS00630,WP_001306211.1,gcd,140923,143314,neg,,quinoprotein glucose dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_414666.1,1.1.5.2,EC1303_c01200
CDS_NZ_CP009166.1_143519_144056_pos,NZ_CP009166.1,EC1303_RS00635,WP_000683335.1,hpt,143519,144056,pos,,hypoxanthine phosphoribosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_004204384.1,2.4.2.8,EC1303_c01210
CDS_NZ_CP009166.1_144096_144759_neg,NZ_CP009166.1,EC1303_RS00640,WP_000651599.1,can,144096,144759,neg,,carbonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414668.1,,EC1303_c01220
CDS_NZ_CP009166.1_144867_145794_pos,NZ_CP009166.1,EC1303_RS00645,WP_000150637.1,,144867,145794,pos,,ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414669.1,,EC1303_c01230
CDS_NZ_CP009166.1_145790_146561_pos,NZ_CP009166.1,EC1303_RS00650,WP_000972203.1,,145790,146561,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:WP_001747261.1,,EC1303_c01240
CDS_NZ_CP009166.1_146665_147106_pos,NZ_CP009166.1,EC1303_RS00655,WP_000901987.1,,146665,147106,pos,,PTS sugar transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_414671.1,,EC1303_c01250
CDS_NZ_CP009166.1_147169_148399_pos,NZ_CP009166.1,EC1303_RS00660,WP_021570600.1,,147169,148399,pos,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414672.1,,EC1303_c01260
CDS_NZ_CP009166.1_148402_148783_neg,NZ_CP009166.1,EC1303_RS00665,WP_000621515.1,panD,148402,148783,neg,,aspartate 1-decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:WP_005124704.1,4.1.1.11,EC1303_c01270
CDS_NZ_CP009166.1_149056_149959_pos,NZ_CP009166.1,EC1303_RS00670,WP_021570601.1,rpnC,149056,149959,pos,,recombination-promoting nuclease RpnC,,COORDINATES: similar to AA sequence:RefSeq:NP_414674.1,3.1.21.-,EC1303_c01280
CDS_NZ_CP009166.1_150032_150884_neg,NZ_CP009166.1,EC1303_RS00675,WP_000905383.1,panC,150032,150884,neg,,pantoate--beta-alanine ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_414675.1,6.3.2.1,EC1303_c01290
CDS_NZ_CP009166.1_150895_151690_neg,NZ_CP009166.1,EC1303_RS00680,WP_000805497.1,panB,150895,151690,neg,,3-methyl-2-oxobutanoate hydroxymethyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000805487.1,2.1.2.11,EC1303_c01300
CDS_NZ_CP009166.1_151803_153042_neg,NZ_CP009166.1,EC1303_RS00685,WP_000848455.1,yadC,151803,153042,neg,,fimbrial tip-adhesin YadC,,COORDINATES: similar to AA sequence:RefSeq:NP_414677.1,,EC1303_c01310
CDS_NZ_CP009166.1_153091_153688_neg,NZ_CP009166.1,EC1303_RS00690,WP_000553749.1,,153091,153688,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414678.1,,EC1303_c01320
CDS_NZ_CP009166.1_153714_154320_neg,NZ_CP009166.1,EC1303_RS00695,WP_001310526.1,yadL,153714,154320,neg,,fimbrial-like protein YadL,,COORDINATES: similar to AA sequence:RefSeq:NP_414679.1,,EC1303_c01330
CDS_NZ_CP009166.1_154331_154901_neg,NZ_CP009166.1,EC1303_RS00700,WP_000598300.1,,154331,154901,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414680.4,,EC1303_c01340
CDS_NZ_CP009166.1_154917_157515_neg,NZ_CP009166.1,EC1303_RS00705,WP_000151605.1,htrE,154917,157515,neg,,Yad fimbria usher protein HtrE,,COORDINATES: similar to AA sequence:RefSeq:NP_414681.1,,EC1303_c01350
CDS_NZ_CP009166.1_157549_158290_neg,NZ_CP009166.1,EC1303_RS00710,WP_000465928.1,,157549,158290,neg,,fimbrial chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_414682.1,,EC1303_c01360
CDS_NZ_CP009166.1_158387_158972_neg,NZ_CP009166.1,EC1303_RS00715,WP_000038438.1,,158387,158972,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414683.1,,EC1303_c01370
CDS_NZ_CP009166.1_159341_159821_neg,NZ_CP009166.1,EC1303_RS00720,WP_000215139.1,folK,159341,159821,neg,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_414684.1,2.7.6.3,EC1303_c01380
CDS_NZ_CP009166.1_159817_161236_neg,NZ_CP009166.1,EC1303_RS00725,WP_000174643.1,pcnB,159817,161236,neg,,polynucleotide adenylyltransferase PcnB,,COORDINATES: similar to AA sequence:RefSeq:WP_000174652.1,2.7.7.19,EC1303_c01390
CDS_NZ_CP009166.1_161274_162201_neg,NZ_CP009166.1,EC1303_RS00730,WP_000937424.1,gluQRS,161274,162201,neg,,tRNA glutamyl-Q(34) synthetase GluQRS,,COORDINATES: similar to AA sequence:RefSeq:WP_001432381.1,6.1.1.-,EC1303_c01400
CDS_NZ_CP009166.1_162237_162693_neg,NZ_CP009166.1,EC1303_RS00735,WP_001155227.1,dksA,162237,162693,neg,,RNA polymerase-binding protein DksA,,COORDINATES: similar to AA sequence:RefSeq:WP_002209354.1,,EC1303_c01410
CDS_NZ_CP009166.1_162870_163575_neg,NZ_CP009166.1,EC1303_RS00740,WP_000396036.1,sfsA,162870,163575,neg,,DNA/RNA nuclease SfsA,,COORDINATES: similar to AA sequence:RefSeq:NP_308177.1,,EC1303_c01420
CDS_NZ_CP009166.1_163589_164120_neg,NZ_CP009166.1,EC1303_RS00745,WP_001294700.1,thpR,163589,164120,neg,,"RNA 2',3'-cyclic phosphodiesterase",,COORDINATES: similar to AA sequence:RefSeq:NP_414689.4,,EC1303_c01430
CDS_NZ_CP009166.1_164193_166623_pos,NZ_CP009166.1,EC1303_RS00750,WP_021570605.1,hrpB,164193,166623,pos,,ATP-dependent helicase HrpB,,COORDINATES: similar to AA sequence:RefSeq:NP_414690.4,3.6.4.13,EC1303_c01440
CDS_NZ_CP009166.1_166818_169353_pos,NZ_CP009166.1,EC1303_RS00760,WP_000918162.1,mrcB,166818,169353,pos,,bifunctional glycosyl transferase/transpeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_414691.1,,EC1303_c01450
CDS_NZ_CP009166.1_169572_171816_pos,NZ_CP009166.1,EC1303_RS00765,WP_000124438.1,fhuA,169572,171816,pos,,ferrichrome porin FhuA,,COORDINATES: similar to AA sequence:RefSeq:NP_414692.1,,EC1303_c01460
CDS_NZ_CP009166.1_171866_172664_pos,NZ_CP009166.1,EC1303_RS00770,WP_001158931.1,fhuC,171866,172664,pos,,Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC,,COORDINATES: similar to AA sequence:RefSeq:NP_414693.1,,EC1303_c01470
CDS_NZ_CP009166.1_172663_173554_pos,NZ_CP009166.1,EC1303_RS00775,WP_001310529.1,fhuD,172663,173554,pos,,Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD,,COORDINATES: similar to AA sequence:RefSeq:NP_414694.1,,EC1303_c01480
CDS_NZ_CP009166.1_173550_175533_pos,NZ_CP009166.1,EC1303_RS00780,WP_000044054.1,fhuB,173550,175533,pos,,Fe(3+)-hydroxamate ABC transporter permease FhuB,,COORDINATES: similar to AA sequence:RefSeq:NP_414695.1,,EC1303_c01490
CDS_NZ_CP009166.1_175690_176971_neg,NZ_CP009166.1,EC1303_RS00785,WP_000045305.1,hemL,175690,176971,neg,,"glutamate-1-semialdehyde 2,1-aminomutase",,COORDINATES: similar to AA sequence:RefSeq:WP_020233394.1,5.4.3.8,EC1303_c01500
CDS_NZ_CP009166.1_177195_178617_pos,NZ_CP009166.1,EC1303_RS00790,WP_000845394.1,clcA,177195,178617,pos,,H(+)/Cl(-) exchange transporter ClcA,,COORDINATES: similar to AA sequence:RefSeq:NP_414697.1,,EC1303_c01510
CDS_NZ_CP009166.1_178640_178706_pos,NZ_CP009166.1,EC1303_RS28595,WP_120795373.1,,178640,178706,pos,,protein YadW,,COORDINATES: similar to AA sequence:RefSeq:YP_009518738.1,,
CDS_NZ_CP009166.1_178698_179043_pos,NZ_CP009166.1,EC1303_RS00795,WP_001295564.1,erpA,178698,179043,pos,,iron-sulfur cluster insertion protein ErpA,,COORDINATES: similar to AA sequence:RefSeq:WP_001295564.1,,EC1303_c01520
CDS_NZ_CP009166.1_179089_179713_neg,NZ_CP009166.1,EC1303_RS00800,WP_000964221.1,,179089,179713,neg,,TRIC cation channel family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414699.1,,EC1303_c01530
CDS_NZ_CP009166.1_179750_180551_neg,NZ_CP009166.1,EC1303_RS00805,WP_001129927.1,btuF,179750,180551,neg,,vitamin B12 ABC transporter substrate-binding protein BtuF,,COORDINATES: similar to AA sequence:RefSeq:NP_414700.1,,EC1303_c01540
CDS_NZ_CP009166.1_180543_181242_neg,NZ_CP009166.1,EC1303_RS00810,WP_000689844.1,mtnN,180543,181242,neg,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308190.1,3.2.2.16,EC1303_c01550
CDS_NZ_CP009166.1_181325_182843_pos,NZ_CP009166.1,EC1303_RS00815,WP_021570606.1,dgt,181325,182843,pos,,dGTPase,,COORDINATES: similar to AA sequence:RefSeq:NP_414702.1,3.1.5.1,EC1303_c01560
CDS_NZ_CP009166.1_182972_184397_pos,NZ_CP009166.1,EC1303_RS00820,WP_000753946.1,degP,182972,184397,pos,,serine endoprotease DegP,,COORDINATES: similar to AA sequence:RefSeq:NP_308192.1,3.4.21.107,EC1303_c01570
CDS_NZ_CP009166.1_184551_185709_pos,NZ_CP009166.1,EC1303_RS00825,WP_000929443.1,cdaR,184551,185709,pos,,DNA-binding transcriptional regulator CdaR,,COORDINATES: similar to AA sequence:RefSeq:NP_414704.4,,EC1303_c01580
CDS_NZ_CP009166.1_185797_186184_neg,NZ_CP009166.1,EC1303_RS00830,WP_000272188.1,,185797,186184,neg,,DUF3461 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000272186.1,,EC1303_c01590
CDS_NZ_CP009166.1_186345_187158_neg,NZ_CP009166.1,EC1303_RS00835,WP_000625631.1,yaeI,186345,187158,neg,,phosphodiesterase YaeI,,COORDINATES: similar to AA sequence:RefSeq:NP_414706.2,3.1.4.-,EC1303_c01600
CDS_NZ_CP009166.1_187211_188036_neg,NZ_CP009166.1,EC1303_RS00840,WP_001186650.1,dapD,187211,188036,neg,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",,COORDINATES: similar to AA sequence:RefSeq:WP_005132123.1,2.3.1.117,EC1303_c01610
CDS_NZ_CP009166.1_188066_190739_neg,NZ_CP009166.1,EC1303_RS00845,WP_001094586.1,glnD,188066,190739,neg,,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,,COORDINATES: similar to AA sequence:RefSeq:NP_414709.1,2.7.7.59,EC1303_c01620
CDS_NZ_CP009166.1_190800_191595_neg,NZ_CP009166.1,EC1303_RS00850,WP_001018194.1,map,190800,191595,neg,,type I methionyl aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308197.1,3.4.11.18,EC1303_c01630
CDS_NZ_CP009166.1_191962_192688_pos,NZ_CP009166.1,EC1303_RS00855,WP_000246882.1,rpsB,191962,192688,pos,,30S ribosomal protein S2,,COORDINATES: similar to AA sequence:RefSeq:WP_005132117.1,,EC1303_c01640
CDS_NZ_CP009166.1_192945_193797_pos,NZ_CP009166.1,EC1303_RS00860,WP_000818114.1,tsf,192945,193797,pos,,elongation factor Ts,,COORDINATES: similar to AA sequence:RefSeq:WP_005132116.1,,EC1303_c01650
CDS_NZ_CP009166.1_193943_194669_pos,NZ_CP009166.1,EC1303_RS00865,WP_000224573.1,pyrH,193943,194669,pos,,UMP kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_000224576.1,2.7.4.22,EC1303_c01660
CDS_NZ_CP009166.1_194960_195518_pos,NZ_CP009166.1,EC1303_RS00870,WP_000622418.1,frr,194960,195518,pos,,ribosome recycling factor,,COORDINATES: similar to AA sequence:RefSeq:WP_000622421.1,,EC1303_c01670
CDS_NZ_CP009166.1_195609_196806_pos,NZ_CP009166.1,EC1303_RS00875,WP_000811923.1,ispC,195609,196806,pos,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_414715.1,1.1.1.267,EC1303_c01680
CDS_NZ_CP009166.1_196994_197753_pos,NZ_CP009166.1,EC1303_RS00880,WP_001295562.1,ispU,196994,197753,pos,,"(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_308203.2,,EC1303_c01690
CDS_NZ_CP009166.1_197765_198623_pos,NZ_CP009166.1,EC1303_RS00885,WP_000922446.1,cdsA,197765,198623,pos,,phosphatidate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414717.2,2.7.7.41,EC1303_c01700
CDS_NZ_CP009166.1_198634_199987_pos,NZ_CP009166.1,EC1303_RS00890,WP_001295561.1,rseP,198634,199987,pos,,sigma E protease regulator RseP,,COORDINATES: similar to AA sequence:RefSeq:NP_308205.1,,EC1303_c01710
CDS_NZ_CP009166.1_200016_202449_pos,NZ_CP009166.1,EC1303_RS00895,WP_001240896.1,bamA,200016,202449,pos,,outer membrane protein assembly factor BamA,,COORDINATES: similar to AA sequence:RefSeq:NP_308206.1,,EC1303_c01720
CDS_NZ_CP009166.1_202570_203056_pos,NZ_CP009166.1,EC1303_RS00900,WP_000758956.1,skp,202570,203056,pos,,molecular chaperone Skp,,COORDINATES: similar to AA sequence:RefSeq:NP_308207.1,,EC1303_c01730
CDS_NZ_CP009166.1_203059_204085_pos,NZ_CP009166.1,EC1303_RS00905,WP_041124041.1,lpxD,203059,204085,pos,,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132101.1,2.3.1.191,EC1303_c01740
CDS_NZ_CP009166.1_204189_204645_pos,NZ_CP009166.1,EC1303_RS00910,WP_000210739.1,fabZ,204189,204645,pos,,3-hydroxyacyl-ACP dehydratase FabZ,,COORDINATES: similar to AA sequence:RefSeq:WP_000210741.1,4.2.1.59,EC1303_c01750
CDS_NZ_CP009166.1_204648_205437_pos,NZ_CP009166.1,EC1303_RS00915,WP_000565966.1,lpxA,204648,205437,pos,,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132096.1,2.3.1.129,EC1303_c01760
CDS_NZ_CP009166.1_205436_206585_pos,NZ_CP009166.1,EC1303_RS00920,WP_000139654.1,lpxB,205436,206585,pos,,lipid-A-disaccharide synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_414724.1,2.4.1.182,EC1303_c01770
CDS_NZ_CP009166.1_206581_207178_pos,NZ_CP009166.1,EC1303_RS00925,WP_000569430.1,rnhB,206581,207178,pos,,ribonuclease HII,,COORDINATES: similar to AA sequence:RefSeq:NP_414725.1,3.1.26.4,EC1303_c01780
CDS_NZ_CP009166.1_207214_210697_pos,NZ_CP009166.1,EC1303_RS00930,WP_001294757.1,dnaE,207214,210697,pos,,DNA polymerase III subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_414726.1,2.7.7.7,EC1303_c01790
CDS_NZ_CP009166.1_210709_211669_pos,NZ_CP009166.1,EC1303_RS00935,WP_000055741.1,accA,210709,211669,pos,,acetyl-CoA carboxylase carboxyl transferase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_005132091.1,,EC1303_c01800
CDS_NZ_CP009166.1_211767_213909_pos,NZ_CP009166.1,EC1303_RS00940,WP_001020973.1,ldcC,211767,213909,pos,,lysine decarboxylase LdcC,,COORDINATES: similar to AA sequence:RefSeq:NP_414728.1,,EC1303_c01810
CDS_NZ_CP009166.1_213965_214355_pos,NZ_CP009166.1,EC1303_RS00945,WP_000901099.1,,213965,214355,pos,,VOC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414729.4,,EC1303_c01820
CDS_NZ_CP009166.1_214419_215718_pos,NZ_CP009166.1,EC1303_RS00950,WP_000176549.1,tilS,214419,215718,pos,,tRNA lysidine(34) synthetase TilS,,COORDINATES: similar to AA sequence:RefSeq:NP_414730.1,,EC1303_c01830
CDS_NZ_CP009166.1_215766_216027_neg,NZ_CP009166.1,EC1303_RS00955,WP_000062312.1,rof,215766,216027,neg,,Rho-binding antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_706134.1,,EC1303_c01840
CDS_NZ_CP009166.1_216013_216214_neg,NZ_CP009166.1,EC1303_RS00960,WP_000417058.1,,216013,216214,neg,,YaeP family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012133967.1,,EC1303_c01850
CDS_NZ_CP009166.1_216379_216925_pos,NZ_CP009166.1,EC1303_RS00965,WP_001185290.1,,216379,216925,pos,,YaeQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414732.1,,EC1303_c01860
CDS_NZ_CP009166.1_216921_217344_pos,NZ_CP009166.1,EC1303_RS00970,WP_000635537.1,arfB,216921,217344,pos,,aminoacyl-tRNA hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_414733.1,3.1.1.29,EC1303_c01870
CDS_NZ_CP009166.1_217357_218068_pos,NZ_CP009166.1,EC1303_RS00975,WP_000239163.1,nlpE,217357,218068,pos,,envelope stress response activation lipoprotein NlpE,,COORDINATES: similar to AA sequence:RefSeq:NP_414734.1,,EC1303_c01880
CDS_NZ_CP009166.1_218267_219092_neg,NZ_CP009166.1,EC1303_RS00980,WP_001469748.1,,218267,219092,neg,,YaeF family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_308222.1,,EC1303_c01890
CDS_NZ_CP009166.1_219144_220863_neg,NZ_CP009166.1,EC1303_RS00985,WP_001260707.1,proS,219144,220863,neg,,proline--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_012133963.1,6.1.1.15,EC1303_c01900
CDS_NZ_CP009166.1_220973_221681_neg,NZ_CP009166.1,EC1303_RS00990,WP_000094011.1,tsaA,220973,221681,neg,,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,COORDINATES: similar to AA sequence:RefSeq:NP_414737.1,,EC1303_c01910
CDS_NZ_CP009166.1_221677_222082_neg,NZ_CP009166.1,EC1303_RS00995,WP_001202329.1,rcsF,221677,222082,neg,,Rcs stress response system protein RcsF,,COORDINATES: similar to AA sequence:RefSeq:NP_414738.1,,EC1303_c01920
CDS_NZ_CP009166.1_222199_223015_neg,NZ_CP009166.1,EC1303_RS01000,WP_000874226.1,metQ,222199,223015,neg,,methionine ABC transporter substrate-binding lipoprotein MetQ,,COORDINATES: similar to AA sequence:RefSeq:NP_414739.1,,EC1303_c01930
CDS_NZ_CP009166.1_223054_223708_neg,NZ_CP009166.1,EC1303_RS01005,WP_001294600.1,metI,223054,223708,neg,,methionine ABC transporter permease MetI,,COORDINATES: similar to AA sequence:RefSeq:WP_005132073.1,,EC1303_c01940
CDS_NZ_CP009166.1_223700_224732_neg,NZ_CP009166.1,EC1303_RS01010,WP_000593994.1,metN,223700,224732,neg,,methionine ABC transporter ATP-binding protein MetN,,COORDINATES: similar to AA sequence:RefSeq:WP_014168731.1,,EC1303_c01950
CDS_NZ_CP009166.1_224919_225492_pos,NZ_CP009166.1,EC1303_RS01015,WP_001140174.1,gmhB,224919,225492,pos,,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",,COORDINATES: similar to AA sequence:RefSeq:NP_308229.1,3.1.3.82,EC1303_c01960
CDS_NZ_CP009166.1_231335_232139_pos,NZ_CP009166.1,EC1303_RS01050,WP_000997050.1,dkgB,231335,232139,pos,,"2,5-didehydrogluconate reductase DkgB",,COORDINATES: similar to AA sequence:RefSeq:NP_308230.1,1.1.1.346,EC1303_c02030
CDS_NZ_CP009166.1_232135_233050_neg,NZ_CP009166.1,EC1303_RS01055,WP_000648577.1,,232135,233050,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_308231.1,,EC1303_c02040
CDS_NZ_CP009166.1_233290_234091_pos,NZ_CP009166.1,EC1303_RS01060,WP_001230983.1,,233290,234091,pos,,endonuclease/exonuclease/phosphatase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414745.1,,EC1303_c02050
CDS_NZ_CP009166.1_234121_234718_pos,NZ_CP009166.1,EC1303_RS01065,,,234121,234718,pos,True,methyltransferase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308233.1,,EC1303_c02060
CDS_NZ_CP009166.1_234765_236124_neg,NZ_CP009166.1,EC1303_RS01070,WP_000644685.1,mltD,234765,236124,neg,,murein transglycosylase D,,COORDINATES: similar to AA sequence:RefSeq:NP_414747.1,4.2.2.-,EC1303_c02070
CDS_NZ_CP009166.1_236195_236951_neg,NZ_CP009166.1,EC1303_RS01075,WP_001052717.1,gloB,236195,236951,neg,,hydroxyacylglutathione hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308235.1,3.1.2.6,EC1303_c02080
CDS_NZ_CP009166.1_236984_237707_pos,NZ_CP009166.1,EC1303_RS01080,WP_001297210.1,,236984,237707,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_308236.2,,EC1303_c02090
CDS_NZ_CP009166.1_237703_238171_neg,NZ_CP009166.1,EC1303_RS01085,WP_000917883.1,rnhA,237703,238171,neg,,ribonuclease HI,,COORDINATES: similar to AA sequence:RefSeq:NP_308237.1,3.1.26.4,EC1303_c02100
CDS_NZ_CP009166.1_238235_238967_pos,NZ_CP009166.1,EC1303_RS01090,WP_001300756.1,dnaQ,238235,238967,pos,,DNA polymerase III subunit epsilon,,COORDINATES: similar to AA sequence:RefSeq:NP_706156.2,2.7.7.7,EC1303_c02110
CDS_NZ_CP009166.1_239505_240291_pos,NZ_CP009166.1,EC1303_RS01100,WP_001053628.1,,239505,240291,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414752.1,,EC1303_c02130
CDS_NZ_CP009166.1_240427_240907_neg,NZ_CP009166.1,EC1303_RS01105,WP_016241900.1,,240427,240907,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165307.1,,EC1303_c02140
