,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_009800.1_127333_129226_pos,NC_009800.1,ECHS_RS00590,WP_000963518.1,aceF,127333,129226,pos,,pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414657.1,2.3.1.12,EcHS_A0119
CDS_NC_009800.1_129550_130975_pos,NC_009800.1,ECHS_RS00595,WP_000102485.1,lpdA,129550,130975,pos,,dihydrolipoyl dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_001738005.1,1.8.1.4,EcHS_A0120
CDS_NC_009800.1_131045_132899_neg,NC_009800.1,ECHS_RS00600,WP_000784506.1,,131045,132899,neg,,DUF3300 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308148.1,,EcHS_A0121
CDS_NC_009800.1_133253_135851_pos,NC_009800.1,ECHS_RS00605,WP_001307570.1,acnB,133253,135851,pos,,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414660.1,4.2.1.3,EcHS_A0122
CDS_NC_009800.1_136026_136389_pos,NC_009800.1,ECHS_RS00610,WP_000384306.1,,136026,136389,pos,,YacL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414661.2,,EcHS_A0123
CDS_NC_009800.1_136426_137221_neg,NC_009800.1,ECHS_RS00615,WP_000734287.1,speD,136426,137221,neg,,adenosylmethionine decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_308151.1,4.1.1.50,EcHS_A0124
CDS_NC_009800.1_137236_138103_neg,NC_009800.1,ECHS_RS00620,WP_000818411.1,speE,137236,138103,neg,,polyamine aminopropyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414663.1,2.5.1.16,EcHS_A0125
CDS_NC_009800.1_138208_138556_neg,NC_009800.1,ECHS_RS00625,WP_001295568.1,,138208,138556,neg,,YacC family pilotin-like protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414664.4,,EcHS_A0127
CDS_NC_009800.1_138721_140272_pos,NC_009800.1,ECHS_RS00630,WP_001189608.1,cueO,138721,140272,pos,,multicopper oxidase CueO,,COORDINATES: similar to AA sequence:RefSeq:NP_414665.1,,EcHS_A0126
CDS_NC_009800.1_140318_142709_neg,NC_009800.1,ECHS_RS00635,WP_000996827.1,gcd,140318,142709,neg,,quinoprotein glucose dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_414666.1,1.1.5.2,EcHS_A0128
CDS_NC_009800.1_142914_143451_pos,NC_009800.1,ECHS_RS00640,WP_000683335.1,hpt,142914,143451,pos,,hypoxanthine phosphoribosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_004204384.1,2.4.2.8,EcHS_A0129
CDS_NC_009800.1_143491_144154_neg,NC_009800.1,ECHS_RS00645,WP_000651599.1,can,143491,144154,neg,,carbonate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_414668.1,,EcHS_A0130
CDS_NC_009800.1_144262_145189_pos,NC_009800.1,ECHS_RS00650,WP_000150637.1,,144262,145189,pos,,ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414669.1,,EcHS_A0131
CDS_NC_009800.1_145185_145956_pos,NC_009800.1,ECHS_RS00655,WP_000972203.1,,145185,145956,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:WP_001747261.1,,EcHS_A0132
CDS_NC_009800.1_146060_146501_pos,NC_009800.1,ECHS_RS00660,WP_000901987.1,,146060,146501,pos,,PTS sugar transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_414671.1,,EcHS_A0133
CDS_NC_009800.1_146564_147794_pos,NC_009800.1,ECHS_RS00665,WP_000277886.1,,146564,147794,pos,,polysaccharide deacetylase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414672.1,,EcHS_A0134
CDS_NC_009800.1_147797_148178_neg,NC_009800.1,ECHS_RS00670,WP_000621515.1,panD,147797,148178,neg,,aspartate 1-decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:WP_005124704.1,4.1.1.11,EcHS_A0135
CDS_NC_009800.1_148451_149353_pos,NC_009800.1,ECHS_RS00675,,rpnC,148451,149353,pos,True,recombination-promoting nuclease RpnC,,COORDINATES: similar to AA sequence:RefSeq:NP_414674.1,,EcHS_A0136
CDS_NC_009800.1_149426_150278_neg,NC_009800.1,ECHS_RS00680,WP_000905383.1,panC,149426,150278,neg,,pantoate--beta-alanine ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_414675.1,6.3.2.1,EcHS_A0137
CDS_NC_009800.1_150289_151084_neg,NC_009800.1,ECHS_RS00685,WP_000805455.1,panB,150289,151084,neg,,3-methyl-2-oxobutanoate hydroxymethyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000805487.1,2.1.2.11,EcHS_A0138
CDS_NC_009800.1_151196_152471_neg,NC_009800.1,ECHS_RS00690,WP_000713138.1,,151196,152471,neg,,fimbrial-like adhesin,,COORDINATES: similar to AA sequence:RefSeq:WP_000848455.1,,EcHS_A0139
CDS_NC_009800.1_152523_153120_neg,NC_009800.1,ECHS_RS00695,WP_000553764.1,,152523,153120,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414678.1,,EcHS_A0140
CDS_NC_009800.1_153231_154379_neg,NC_009800.1,ECHS_RS00700,WP_085949497.1,,153231,154379,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612015.1,,EcHS_A0141
CDS_NC_009800.1_154501_155242_neg,NC_009800.1,ECHS_RS00710,WP_000465864.1,,154501,155242,neg,,fimbrial chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_414682.1,,EcHS_A0143
CDS_NC_009800.1_155346_155931_neg,NC_009800.1,ECHS_RS00715,WP_000038438.1,,155346,155931,neg,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414683.1,,EcHS_A0144
CDS_NC_009800.1_156300_156780_neg,NC_009800.1,ECHS_RS00720,WP_000215135.1,folK,156300,156780,neg,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_706090.1,2.7.6.3,EcHS_A0145
CDS_NC_009800.1_156776_158195_neg,NC_009800.1,ECHS_RS00725,WP_000174639.1,pcnB,156776,158195,neg,,polynucleotide adenylyltransferase PcnB,,COORDINATES: similar to AA sequence:RefSeq:WP_000174652.1,2.7.7.19,EcHS_A0146
CDS_NC_009800.1_158233_159160_neg,NC_009800.1,ECHS_RS00730,WP_000937424.1,gluQRS,158233,159160,neg,,tRNA glutamyl-Q(34) synthetase GluQRS,,COORDINATES: similar to AA sequence:RefSeq:WP_001432381.1,6.1.1.-,EcHS_A0147
CDS_NC_009800.1_159196_159652_neg,NC_009800.1,ECHS_RS00735,WP_001155227.1,dksA,159196,159652,neg,,RNA polymerase-binding protein DksA,,COORDINATES: similar to AA sequence:RefSeq:NP_308176.1,,EcHS_A0148
CDS_NC_009800.1_159829_160534_neg,NC_009800.1,ECHS_RS00740,WP_000396036.1,sfsA,159829,160534,neg,,DNA/RNA nuclease SfsA,,COORDINATES: similar to AA sequence:RefSeq:NP_308177.1,,EcHS_A0149
CDS_NC_009800.1_160548_161079_neg,NC_009800.1,ECHS_RS00745,WP_001294700.1,thpR,160548,161079,neg,,"RNA 2',3'-cyclic phosphodiesterase",,COORDINATES: similar to AA sequence:RefSeq:NP_414689.4,,EcHS_A0150
CDS_NC_009800.1_161152_163582_pos,NC_009800.1,ECHS_RS00750,WP_012135818.1,hrpB,161152,163582,pos,,ATP-dependent helicase HrpB,,COORDINATES: similar to AA sequence:RefSeq:NP_414690.4,3.6.4.13,EcHS_A0151
CDS_NC_009800.1_163777_166312_pos,NC_009800.1,ECHS_RS00760,WP_000918166.1,mrcB,163777,166312,pos,,bifunctional glycosyl transferase/transpeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_706097.2,,EcHS_A0152
CDS_NC_009800.1_166531_168721_pos,NC_009800.1,ECHS_RS00765,WP_000124383.1,fhuA,166531,168721,pos,,ferrichrome porin FhuA,,COORDINATES: similar to AA sequence:RefSeq:NP_459196.1,,EcHS_A0154
CDS_NC_009800.1_168771_169569_pos,NC_009800.1,ECHS_RS00770,WP_001158929.1,fhuC,168771,169569,pos,,Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC,,COORDINATES: similar to AA sequence:RefSeq:NP_308182.1,,EcHS_A0155
CDS_NC_009800.1_169568_170459_pos,NC_009800.1,ECHS_RS00775,WP_001331227.1,fhuD,169568,170459,pos,,Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD,,COORDINATES: similar to AA sequence:RefSeq:NP_414694.1,,EcHS_A0156
CDS_NC_009800.1_170455_172438_pos,NC_009800.1,ECHS_RS00780,WP_000044103.1,fhuB,170455,172438,pos,,Fe(3+)-hydroxamate ABC transporter permease FhuB,,COORDINATES: similar to AA sequence:RefSeq:NP_414695.1,,EcHS_A0157
CDS_NC_009800.1_172472_173753_neg,NC_009800.1,ECHS_RS00785,WP_000045291.1,hemL,172472,173753,neg,,"glutamate-1-semialdehyde 2,1-aminomutase",,COORDINATES: similar to AA sequence:RefSeq:WP_020233394.1,5.4.3.8,EcHS_A0158
CDS_NC_009800.1_173977_175399_pos,NC_009800.1,ECHS_RS00790,WP_000845389.1,clcA,173977,175399,pos,,H(+)/Cl(-) exchange transporter ClcA,,COORDINATES: similar to AA sequence:RefSeq:NP_414697.1,,EcHS_A0159
CDS_NC_009800.1_175422_175488_pos,NC_009800.1,ECHS_RS25290,WP_120795373.1,,175422,175488,pos,,protein YadW,,COORDINATES: similar to AA sequence:RefSeq:YP_009518738.1,,
CDS_NC_009800.1_175480_175825_pos,NC_009800.1,ECHS_RS00795,WP_001295564.1,erpA,175480,175825,pos,,iron-sulfur cluster insertion protein ErpA,,COORDINATES: similar to AA sequence:RefSeq:WP_001295564.1,,EcHS_A0160
CDS_NC_009800.1_175871_176495_neg,NC_009800.1,ECHS_RS00800,WP_000964221.1,,175871,176495,neg,,TRIC cation channel family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414699.1,,EcHS_A0161
CDS_NC_009800.1_176532_177333_neg,NC_009800.1,ECHS_RS00805,WP_001129927.1,btuF,176532,177333,neg,,vitamin B12 ABC transporter substrate-binding protein BtuF,,COORDINATES: similar to AA sequence:RefSeq:NP_414700.1,,EcHS_A0162
CDS_NC_009800.1_177325_178024_neg,NC_009800.1,ECHS_RS00810,WP_000689833.1,mtnN,177325,178024,neg,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308190.1,3.2.2.16,EcHS_A0163
CDS_NC_009800.1_178107_179625_pos,NC_009800.1,ECHS_RS00815,WP_000057067.1,dgt,178107,179625,pos,,dGTPase,,COORDINATES: similar to AA sequence:RefSeq:NP_414702.1,3.1.5.1,EcHS_A0164
CDS_NC_009800.1_179754_181179_pos,NC_009800.1,ECHS_RS00820,WP_000753945.1,degP,179754,181179,pos,,serine endoprotease DegP,,COORDINATES: similar to AA sequence:RefSeq:NP_308192.1,3.4.21.107,EcHS_A0165
CDS_NC_009800.1_181333_182491_pos,NC_009800.1,ECHS_RS00825,WP_000929439.1,cdaR,181333,182491,pos,,DNA-binding transcriptional regulator CdaR,,COORDINATES: similar to AA sequence:RefSeq:NP_308193.1,,EcHS_A0166
CDS_NC_009800.1_182579_182966_neg,NC_009800.1,ECHS_RS00830,WP_000272188.1,,182579,182966,neg,,DUF3461 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000272186.1,,EcHS_A0167
CDS_NC_009800.1_183280_184105_neg,NC_009800.1,ECHS_RS00835,WP_001186650.1,dapD,183280,184105,neg,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",,COORDINATES: similar to AA sequence:RefSeq:WP_005132123.1,2.3.1.117,EcHS_A0168
CDS_NC_009800.1_184135_186808_neg,NC_009800.1,ECHS_RS00840,WP_001094571.1,glnD,184135,186808,neg,,bifunctional uridylyltransferase/uridylyl-removing protein GlnD,,COORDINATES: similar to AA sequence:RefSeq:NP_308196.1,2.7.7.59,EcHS_A0169
CDS_NC_009800.1_186869_187664_neg,NC_009800.1,ECHS_RS00845,WP_001018194.1,map,186869,187664,neg,,type I methionyl aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308197.1,3.4.11.18,EcHS_A0170
CDS_NC_009800.1_188031_188757_pos,NC_009800.1,ECHS_RS00850,WP_000246884.1,rpsB,188031,188757,pos,,30S ribosomal protein S2,,COORDINATES: similar to AA sequence:RefSeq:WP_005132117.1,,EcHS_A0171
CDS_NC_009800.1_189014_189866_pos,NC_009800.1,ECHS_RS00855,WP_000818114.1,tsf,189014,189866,pos,,elongation factor Ts,,COORDINATES: similar to AA sequence:RefSeq:WP_005132116.1,,EcHS_A0172
CDS_NC_009800.1_190012_190738_pos,NC_009800.1,ECHS_RS00860,WP_000224573.1,pyrH,190012,190738,pos,,UMP kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_000224576.1,2.7.4.22,EcHS_A0173
CDS_NC_009800.1_191029_191587_pos,NC_009800.1,ECHS_RS00865,WP_000622418.1,frr,191029,191587,pos,,ribosome recycling factor,,COORDINATES: similar to AA sequence:RefSeq:WP_000622421.1,,EcHS_A0174
CDS_NC_009800.1_191678_192875_pos,NC_009800.1,ECHS_RS00870,WP_000811923.1,ispC,191678,192875,pos,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_414715.1,1.1.1.267,EcHS_A0175
CDS_NC_009800.1_193062_193821_pos,NC_009800.1,ECHS_RS00875,WP_001295562.1,ispU,193062,193821,pos,,"(2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_308203.2,,EcHS_A0176
CDS_NC_009800.1_193833_194691_pos,NC_009800.1,ECHS_RS00880,WP_000922446.1,cdsA,193833,194691,pos,,phosphatidate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414717.2,2.7.7.41,EcHS_A0177
CDS_NC_009800.1_194702_196055_pos,NC_009800.1,ECHS_RS00885,WP_001325807.1,rseP,194702,196055,pos,,sigma E protease regulator RseP,,COORDINATES: similar to AA sequence:RefSeq:NP_308205.1,,EcHS_A0178
CDS_NC_009800.1_196084_198517_pos,NC_009800.1,ECHS_RS00890,WP_001240896.1,bamA,196084,198517,pos,,outer membrane protein assembly factor BamA,,COORDINATES: similar to AA sequence:RefSeq:NP_308206.1,,EcHS_A0179
CDS_NC_009800.1_198638_199124_pos,NC_009800.1,ECHS_RS00895,WP_000758956.1,skp,198638,199124,pos,,molecular chaperone Skp,,COORDINATES: similar to AA sequence:RefSeq:NP_308207.1,,EcHS_A0180
CDS_NC_009800.1_199127_200153_pos,NC_009800.1,ECHS_RS00900,WP_001139279.1,lpxD,199127,200153,pos,,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132101.1,2.3.1.191,EcHS_A0181
CDS_NC_009800.1_200257_200713_pos,NC_009800.1,ECHS_RS00905,WP_012135819.1,fabZ,200257,200713,pos,,3-hydroxyacyl-ACP dehydratase FabZ,,COORDINATES: similar to AA sequence:RefSeq:WP_000210741.1,4.2.1.59,EcHS_A0182
CDS_NC_009800.1_200716_201505_pos,NC_009800.1,ECHS_RS00910,WP_000565966.1,lpxA,200716,201505,pos,,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005132096.1,2.3.1.129,EcHS_A0183
CDS_NC_009800.1_201504_202653_pos,NC_009800.1,ECHS_RS00915,WP_000139654.1,lpxB,201504,202653,pos,,lipid-A-disaccharide synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_414724.1,2.4.1.182,EcHS_A0184
CDS_NC_009800.1_202649_203246_pos,NC_009800.1,ECHS_RS00920,WP_000569430.1,rnhB,202649,203246,pos,,ribonuclease HII,,COORDINATES: similar to AA sequence:RefSeq:NP_414725.1,3.1.26.4,EcHS_A0185
CDS_NC_009800.1_203282_206765_pos,NC_009800.1,ECHS_RS00925,WP_001294774.1,dnaE,203282,206765,pos,,DNA polymerase III subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_308213.1,2.7.7.7,EcHS_A0186
CDS_NC_009800.1_206777_207737_pos,NC_009800.1,ECHS_RS00930,WP_000055741.1,accA,206777,207737,pos,,acetyl-CoA carboxylase carboxyl transferase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:WP_005132091.1,,EcHS_A0187
CDS_NC_009800.1_207835_209977_pos,NC_009800.1,ECHS_RS00935,WP_001020973.1,ldcC,207835,209977,pos,,lysine decarboxylase LdcC,,COORDINATES: similar to AA sequence:RefSeq:NP_414728.1,,EcHS_A0188
CDS_NC_009800.1_210033_210423_pos,NC_009800.1,ECHS_RS00940,WP_000901093.1,,210033,210423,pos,,VOC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308216.2,,EcHS_A0189
CDS_NC_009800.1_210487_211786_pos,NC_009800.1,ECHS_RS00945,WP_000176578.1,tilS,210487,211786,pos,,tRNA lysidine(34) synthetase TilS,,COORDINATES: similar to AA sequence:RefSeq:NP_706133.1,6.3.4.19,EcHS_A0190
CDS_NC_009800.1_211834_212095_neg,NC_009800.1,ECHS_RS00950,WP_000062312.1,rof,211834,212095,neg,,Rho-binding antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_706134.1,,EcHS_A0191
CDS_NC_009800.1_212081_212282_neg,NC_009800.1,ECHS_RS00955,WP_000417058.1,,212081,212282,neg,,YaeP family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_012133967.1,,EcHS_A0192
CDS_NC_009800.1_212447_212993_pos,NC_009800.1,ECHS_RS00960,WP_001185293.1,,212447,212993,pos,,YaeQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414732.1,,EcHS_A0193
CDS_NC_009800.1_212989_213412_pos,NC_009800.1,ECHS_RS00965,WP_000635545.1,arfB,212989,213412,pos,,aminoacyl-tRNA hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308220.1,3.1.1.29,EcHS_A0194
CDS_NC_009800.1_213425_214136_pos,NC_009800.1,ECHS_RS00970,WP_000239154.1,nlpE,213425,214136,pos,,envelope stress response activation lipoprotein NlpE,,COORDINATES: similar to AA sequence:RefSeq:NP_706138.1,,EcHS_A0195
CDS_NC_009800.1_214385_215366_pos,NC_009800.1,ECHS_RS00975,WP_000399648.1,,214385,215366,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EcHS_A0196
CDS_NC_009800.1_215569_216394_neg,NC_009800.1,ECHS_RS00980,WP_001297208.1,,215569,216394,neg,,YaeF family permuted papain-like enzyme,,COORDINATES: similar to AA sequence:RefSeq:NP_414735.4,,EcHS_A0197
CDS_NC_009800.1_216447_218166_neg,NC_009800.1,ECHS_RS00985,WP_001260712.1,proS,216447,218166,neg,,proline--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_012133963.1,6.1.1.15,EcHS_A0198
CDS_NC_009800.1_218277_218985_neg,NC_009800.1,ECHS_RS00990,WP_000094011.1,tsaA,218277,218985,neg,,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,,COORDINATES: similar to AA sequence:RefSeq:NP_414737.1,,EcHS_A0199
CDS_NC_009800.1_218981_219386_neg,NC_009800.1,ECHS_RS00995,WP_001202326.1,rcsF,218981,219386,neg,,Rcs stress response system protein RcsF,,COORDINATES: similar to AA sequence:RefSeq:NP_414738.1,,EcHS_A0200
CDS_NC_009800.1_219503_220319_neg,NC_009800.1,ECHS_RS01000,WP_000874224.1,metQ,219503,220319,neg,,methionine ABC transporter substrate-binding lipoprotein MetQ,,COORDINATES: similar to AA sequence:RefSeq:NP_706143.1,,EcHS_A0201
CDS_NC_009800.1_220358_221012_neg,NC_009800.1,ECHS_RS01005,WP_001294600.1,metI,220358,221012,neg,,methionine ABC transporter permease MetI,,COORDINATES: similar to AA sequence:RefSeq:WP_005132073.1,,EcHS_A0202
CDS_NC_009800.1_221004_222036_neg,NC_009800.1,ECHS_RS01010,WP_000593994.1,metN,221004,222036,neg,,methionine ABC transporter ATP-binding protein MetN,,COORDINATES: similar to AA sequence:RefSeq:WP_014168731.1,,EcHS_A0203
CDS_NC_009800.1_222223_222796_pos,NC_009800.1,ECHS_RS01015,WP_001140174.1,gmhB,222223,222796,pos,,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",,COORDINATES: similar to AA sequence:RefSeq:NP_308229.1,3.1.3.82,EcHS_A0204
CDS_NC_009800.1_228544_229348_pos,NC_009800.1,ECHS_RS01050,WP_000997049.1,dkgB,228544,229348,pos,,"2,5-didehydrogluconate reductase DkgB",,COORDINATES: similar to AA sequence:RefSeq:NP_414743.1,1.1.1.346,EcHS_A0211
CDS_NC_009800.1_229344_230259_neg,NC_009800.1,ECHS_RS01055,WP_000648576.1,,229344,230259,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_308231.1,,EcHS_A0212
CDS_NC_009800.1_230499_231300_pos,NC_009800.1,ECHS_RS01060,WP_001230983.1,,230499,231300,pos,,endonuclease/exonuclease/phosphatase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414745.1,,EcHS_A0213
CDS_NC_009800.1_231377_232148_pos,NC_009800.1,ECHS_RS01065,WP_000211726.1,,231377,232148,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_308233.1,,EcHS_A0214
CDS_NC_009800.1_232195_233554_neg,NC_009800.1,ECHS_RS01070,WP_000644685.1,mltD,232195,233554,neg,,murein transglycosylase D,,COORDINATES: similar to AA sequence:RefSeq:NP_414747.1,4.2.2.-,EcHS_A0215
CDS_NC_009800.1_233625_234381_neg,NC_009800.1,ECHS_RS01075,WP_001052750.1,gloB,233625,234381,neg,,hydroxyacylglutathione hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308235.1,3.1.2.6,EcHS_A0216
CDS_NC_009800.1_234414_235137_pos,NC_009800.1,ECHS_RS01080,WP_001298887.1,,234414,235137,pos,,class I SAM-dependent methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_414749.2,,EcHS_A0217
CDS_NC_009800.1_235133_235601_neg,NC_009800.1,ECHS_RS01085,WP_000917888.1,rnhA,235133,235601,neg,,ribonuclease HI,,COORDINATES: similar to AA sequence:RefSeq:NP_308237.1,3.1.26.4,EcHS_A0219
CDS_NC_009800.1_235665_236397_pos,NC_009800.1,ECHS_RS01090,WP_001297205.1,dnaQ,235665,236397,pos,,DNA polymerase III subunit epsilon,,COORDINATES: similar to AA sequence:RefSeq:NP_706156.2,2.7.7.7,EcHS_A0218
CDS_NC_009800.1_236932_237718_pos,NC_009800.1,ECHS_RS01100,WP_001086133.1,,236932,237718,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_414752.1,,EcHS_A0222
CDS_NC_009800.1_237854_238334_neg,NC_009800.1,ECHS_RS01105,WP_001236649.1,,237854,238334,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165307.1,,
CDS_NC_009800.1_238343_239258_neg,NC_009800.1,ECHS_RS01110,WP_000908052.1,,238343,239258,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000908053.1,,EcHS_A0223
CDS_NC_009800.1_239301_239784_neg,NC_009800.1,ECHS_RS01115,WP_001284199.1,,239301,239784,neg,,Hcp family type VI secretion system effector,,COORDINATES: similar to AA sequence:RefSeq:WP_001284197.1,,EcHS_A0224
CDS_NC_009800.1_239807_241160_neg,NC_009800.1,ECHS_RS01120,WP_001087745.1,,239807,241160,neg,,type VI secretion system ImpA family N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001087757.1,,EcHS_A0225
CDS_NC_009800.1_241170_244605_neg,NC_009800.1,ECHS_RS01125,WP_122985538.1,tssM,241170,244605,neg,,type VI secretion system membrane subunit TssM,,COORDINATES: similar to AA sequence:RefSeq:NP_308245.2,,EcHS_A0226
CDS_NC_009800.1_244713_246126_neg,NC_009800.1,ECHS_RS01130,WP_001240525.1,tssA,244713,246126,neg,,type VI secretion system protein TssA,,COORDINATES: similar to AA sequence:RefSeq:WP_001743361.1,,EcHS_A0227
CDS_NC_009800.1_246130_246874_neg,NC_009800.1,ECHS_RS01135,WP_000088862.1,tagO,246130,246874,neg,,type VI secretion system-associated protein TagO,,COORDINATES: similar to AA sequence:RefSeq:NP_308249.1,,EcHS_A0228
CDS_NC_009800.1_246870_249642_neg,NC_009800.1,ECHS_RS01140,WP_000614342.1,tssH,246870,249642,neg,,type VI secretion system ATPase TssH,,COORDINATES: similar to AA sequence:RefSeq:NP_308250.1,,EcHS_A0229
CDS_NC_009800.1_249650_250412_neg,NC_009800.1,ECHS_RS01145,WP_000343298.1,,249650,250412,neg,,type IVB secretion system protein IcmH/DotU,,COORDINATES: similar to AA sequence:RefSeq:NP_308251.1,,EcHS_A0230
CDS_NC_009800.1_250416_251748_neg,NC_009800.1,ECHS_RS01150,WP_000246449.1,tssK,250416,251748,neg,,type VI secretion system baseplate subunit TssK,,COORDINATES: similar to AA sequence:RefSeq:NP_308252.1,,EcHS_A0231
CDS_NC_009800.1_251750_252275_neg,NC_009800.1,ECHS_RS01155,WP_001080149.1,tssJ,251750,252275,neg,,type VI secretion system lipoprotein TssJ,,COORDINATES: similar to AA sequence:RefSeq:NP_308253.1,,EcHS_A0232
CDS_NC_009800.1_252271_253552_neg,NC_009800.1,ECHS_RS01160,WP_001113725.1,tagH,252271,253552,neg,,type VI secretion system-associated FHA domain protein TagH,,COORDINATES: similar to AA sequence:RefSeq:NP_308254.1,,EcHS_A0233
CDS_NC_009800.1_253576_254659_neg,NC_009800.1,ECHS_RS01165,WP_000348793.1,tssG,253576,254659,neg,,type VI secretion system baseplate subunit TssG,,COORDINATES: similar to AA sequence:RefSeq:NP_308255.1,,EcHS_A0234
