,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_018658.1_4534192_4535536_pos,NC_018658.1,O3K_RS22120,WP_000558251.1,gntP,4534192,4535536,pos,,gluconate permease GntP,,COORDINATES: similar to AA sequence:RefSeq:NP_313307.1,,O3K_21925,177,3,,,,
CDS_NC_018658.1_4535709_4535880_neg,NC_018658.1,O3K_RS22125,,,4535709,4535880,neg,True,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_313306.1,,,177,3,,,,
CDS_NC_018658.1_3317843_3319085_neg,NC_018658.1,O3K_RS16420,WP_001044266.1,agp,3317843,3319085,neg,,bifunctional glucose-1-phosphatase/inositol phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_415522.1,3.1.3.10,O3K_16335,178,2,,,,
CDS_NC_018658.1_3319373_3320634_neg,NC_018658.1,O3K_RS16425,,,3319373,3320634,neg,True,YccE family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000097604.1,,O3K_16340,178,2,,,,
CDS_NC_018658.1_194340_196370_neg,NC_018658.1,O3K_RS00965,,malS,194340,196370,neg,True,alpha-amylase,,COORDINATES: similar to AA sequence:RefSeq:NP_312481.1,,,179,2,,,,
CDS_NC_018658.1_192909_194163_neg,NC_018658.1,O3K_RS00960,WP_000144361.1,avtA,192909,194163,neg,,valine--pyruvate transaminase,,COORDINATES: similar to AA sequence:RefSeq:YP_026231.1,2.6.1.66,O3K_00995,179,2,,,,
CDS_NC_018658.1_4741348_4741519_pos,NC_018658.1,O3K_RS23175,,,4741348,4741519,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,,180,7,,,,
CDS_NC_018658.1_942853_944116_neg,NC_018658.1,O3K_RS04570,WP_001218809.1,,942853,944116,neg,,integrase arm-type DNA-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708738.1,,O3K_04610,180,7,82.0,2.0,,
CDS_NC_018658.1_4742312_4743317_pos,NC_018658.1,O3K_RS23190,,,4742312,4743317,pos,True,conjugal transfer protein TraF,,COORDINATES: similar to AA sequence:RefSeq:WP_003557916.1,,O3K_23000,180,7,,,,
CDS_NC_018658.1_4735975_4737238_pos,NC_018658.1,O3K_RS23165,WP_001218804.1,,4735975,4737238,pos,,integrase arm-type DNA-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708738.1,,O3K_22970,180,7,82.0,2.0,,
CDS_NC_018658.1_4737690_4741207_pos,NC_018658.1,O3K_RS23170,,,4737690,4741207,pos,True,ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708739.1,,,180,7,,,,
CDS_NC_018658.1_4741564_4741912_pos,NC_018658.1,O3K_RS23180,,,4741564,4741912,pos,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555401.1,,O3K_22985,180,7,,,,
CDS_NC_018658.1_4741950_4742328_neg,NC_018658.1,O3K_RS23185,,,4741950,4742328,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004902302.1,,,180,7,,,,
CDS_NC_018659.1_46298_47561_neg,NC_018659.1,O3K_RS25845,WP_000608644.1,,46298,47561,neg,,IS1380-like element ISEc9 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_031587700.1,,O3K_25797,181,2,,,,
CDS_NC_018659.1_47766_47961_neg,NC_018659.1,O3K_RS25850,,,47766,47961,neg,True,DUF4158 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_019280874.1,,O3K_25802,181,2,,,,
CDS_NC_018658.1_3180724_3182023_pos,NC_018658.1,O3K_RS15690,WP_000262203.1,,3180724,3182023,pos,,anaerobic C4-dicarboxylate transporter,,COORDINATES: similar to AA sequence:RefSeq:WP_001616045.1,,O3K_15630,182,3,,,,
CDS_NC_018658.1_3182266_3183049_neg,NC_018658.1,O3K_RS15695,,,3182266,3183049,neg,True,IS3-like element IS600 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,O3K_15635,182,3,,,,
CDS_NC_018658.1_3183064_3183762_neg,NC_018658.1,O3K_RS15700,,,3183064,3183762,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,,182,3,,,,
CDS_NC_018658.1_237746_237853_pos,NC_018658.1,O3K_RS01155,,,237746,237853,pos,True,type I toxin-antitoxin system toxin Ldr family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502657.1,,,183,2,,,,
CDS_NC_018658.1_235999_237271_neg,NC_018658.1,O3K_RS01150,WP_001307456.1,,235999,237271,neg,,HAAAP family serine/threonine permease,,COORDINATES: similar to AA sequence:RefSeq:NP_312446.1,,O3K_01185,183,2,,,,
CDS_NC_018658.1_1290977_1291262_neg,NC_018658.1,O3K_RS06280,,,1290977,1291262,neg,True,50S ribosome-binding GTPase,,COORDINATES: similar to AA sequence:RefSeq:WP_016233469.1,,,184,2,,,,
CDS_NC_018658.1_1289728_1290942_neg,NC_018658.1,O3K_RS06275,WP_085947772.1,,1289728,1290942,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612254.1,,,184,2,,,,
CDS_NC_018658.1_3270395_3271664_neg,NC_018658.1,O3K_RS16095,WP_000197192.1,,3270395,3271664,neg,,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_309260.1,,O3K_16020,185,2,83.0,2.0,61.0,2.0
CDS_NC_018658.1_2566804_2568073_pos,NC_018658.1,O3K_RS12635,WP_000038927.1,,2566804,2568073,pos,,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_309260.1,,O3K_12585,185,2,83.0,2.0,61.0,2.0
CDS_NC_018658.1_2003089_2004304_neg,NC_018658.1,O3K_RS09605,WP_000667426.1,,2003089,2004304,neg,,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_462448.3,,O3K_09585,186,2,,,,
CDS_NC_018658.1_2004499_2004841_neg,NC_018658.1,O3K_RS09610,,,2004499,2004841,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080164.1,,,186,2,,,,
CDS_NC_018658.1_2269677_2270886_pos,NC_018658.1,O3K_RS11010,WP_000826413.1,,2269677,2270886,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,O3K_10975,187,4,84.0,3.0,,
CDS_NC_018658.1_4668271_4669480_neg,NC_018658.1,O3K_RS22785,WP_000826425.1,,4668271,4669480,neg,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,O3K_22605,187,4,84.0,3.0,,
CDS_NC_018658.1_2737221_2738430_neg,NC_018658.1,O3K_RS13385,WP_000826404.1,,2737221,2738430,neg,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,O3K_13330,187,4,84.0,3.0,,
CDS_NC_018658.1_2738437_2738939_pos,NC_018658.1,O3K_RS13390,,tnpA,2738437,2738939,pos,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000604919.1,,,187,4,,,,
CDS_NC_018658.1_2558702_2559917_pos,NC_018658.1,O3K_RS12590,WP_000214480.1,,2558702,2559917,pos,,N4-gp56 family major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309250.1,,O3K_12545,188,2,85.0,2.0,,
CDS_NC_018658.1_3278460_3279675_neg,NC_018658.1,O3K_RS16135,WP_000214474.1,,3278460,3279675,neg,,N4-gp56 family major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309250.1,,O3K_16060,188,2,85.0,2.0,,
CDS_NC_018658.1_1987896_1989048_neg,NC_018658.1,O3K_RS09525,WP_000514100.1,,1987896,1989048,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000514103.1,,O3K_09475,189,3,,,,
CDS_NC_018658.1_1990178_1990334_neg,NC_018658.1,O3K_RS26690,,,1990178,1990334,neg,True,AAA family ATPase,,COORDINATES: similar to AA sequence:RefSeq:WP_000544830.1,,,189,3,,,,
CDS_NC_018658.1_1990377_1990537_neg,NC_018658.1,O3K_RS26695,,,1990377,1990537,neg,True,IS21 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000952428.1,,,189,3,,,,
CDS_NC_018658.1_1066721_1067903_pos,NC_018658.1,O3K_RS05180,WP_001365813.1,,1066721,1067903,pos,,PrgH/EprH family type III secretion apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001365813.1,,O3K_05200,190,2,,,,
CDS_NC_018658.1_1067916_1068157_pos,NC_018658.1,O3K_RS05185,,,1067916,1068157,pos,True,type III secretion system needle complex protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311745.1,,,190,2,,,,
CDS_NC_018658.1_4985039_4986254_neg,NC_018658.1,O3K_RS24270,WP_000690934.1,,4985039,4986254,neg,,D-galactonate dehydratase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001625315.1,,O3K_24025,191,2,86.0,2.0,62.0,2.0
CDS_NC_018658.1_2593588_2594803_pos,NC_018658.1,O3K_RS12765,WP_001295394.1,rspA,2593588,2594803,pos,,starvation-sensing protein RspA,,COORDINATES: similar to AA sequence:RefSeq:WP_001625315.1,,O3K_12715,191,2,86.0,2.0,62.0,2.0
CDS_NC_018658.1_3256636_3265018_neg,NC_018658.1,O3K_RS16045,WP_000331685.1,,3256636,3265018,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309269.1,,O3K_15970,192,2,87.0,2.0,63.0,2.0
CDS_NC_018658.1_2573441_2581793_pos,NC_018658.1,O3K_RS12685,WP_000331660.1,,2573441,2581793,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309269.1,,O3K_12635,192,2,87.0,2.0,63.0,2.0
CDS_NC_018658.1_914652_914823_neg,NC_018658.1,O3K_RS04445,,,914652,914823,neg,True,ATP-dependent helicase,,COORDINATES: similar to AA sequence:RefSeq:WP_001403205.1,,,193,4,,,,
CDS_NC_018658.1_914852_915041_neg,NC_018658.1,O3K_RS04450,,,914852,915041,neg,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080195.1,,O3K_04480,193,4,,,,
CDS_NC_018658.1_912632_913787_pos,NC_018658.1,O3K_RS04440,WP_000359994.1,,912632,913787,pos,,type VI secretion system ImpA family N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000359994.1,,O3K_04470,193,4,,,,
CDS_NC_018658.1_915101_916234_pos,NC_018658.1,O3K_RS04455,,,915101,916234,pos,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555401.1,,,193,4,,,,
CDS_NC_018659.1_19208_19295_pos,NC_018659.1,O3K_RS25715,,,19208,19295,pos,True,shufflon protein D',,COORDINATES: similar to AA sequence:RefSeq:WP_000958120.1,,,194,2,,,,
CDS_NC_018659.1_18055_19210_neg,NC_018659.1,O3K_RS25710,WP_001139956.1,,18055,19210,neg,,integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_001396170.1,,O3K_25662,194,2,,,,
CDS_NC_018658.1_2065646_2066707_neg,NC_018658.1,O3K_RS09830,,,2065646,2066707,neg,True,porin,,COORDINATES: similar to AA sequence:RefSeq:WP_000824385.1,,,195,5,,,,
CDS_NC_018658.1_928397_928655_neg,NC_018658.1,O3K_RS04520,,,928397,928655,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,O3K_04550,195,5,,,,
CDS_NC_018658.1_2064173_2065325_pos,NC_018658.1,O3K_RS09820,WP_001254932.1,,2064173,2065325,pos,,IS30-like element IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,O3K_09800,195,5,88.0,2.0,,
CDS_NC_018658.1_2065334_2065595_neg,NC_018658.1,O3K_RS09825,,,2065334,2065595,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,O3K_09805,195,5,,,,
CDS_NC_018658.1_927233_928385_pos,NC_018658.1,O3K_RS04515,WP_001254936.1,,927233,928385,pos,,IS30-like element IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,O3K_04545,195,5,88.0,2.0,,
CDS_NC_018658.1_718986_720123_pos,NC_018658.1,O3K_RS03510,WP_000018690.1,rlmG,718986,720123,pos,,23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG,,COORDINATES: similar to AA sequence:RefSeq:NP_417555.4,2.1.1.174,O3K_03535,196,2,,,,
CDS_NC_018658.1_720313_720397_pos,NC_018658.1,O3K_RS03515,,,720313,720397,pos,True,type II toxin-antitoxin system HigB family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_311992.1,,,196,2,,,,
CDS_NC_018658.1_918643_919286_pos,NC_018658.1,O3K_RS04480,,,918643,919286,pos,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000998048.1,,O3K_04510,197,6,,,,
CDS_NC_018658.1_917431_918556_neg,NC_018658.1,O3K_RS04475,WP_001390760.1,,917431,918556,neg,,IS21-like element IS100 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001390760.1,,O3K_04505,197,6,89.0,2.0,,
CDS_NC_018658.1_919324_919567_pos,NC_018658.1,O3K_RS04485,,,919324,919567,pos,True,IS256 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_025243830.1,,O3K_04515,197,6,,,,
CDS_NC_018658.1_4771607_4772250_pos,NC_018658.1,O3K_RS23315,,,4771607,4772250,pos,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000998048.1,,O3K_23130,197,6,,,,
CDS_NC_018658.1_4772288_4772531_pos,NC_018658.1,O3K_RS23320,,,4772288,4772531,pos,True,IS256 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_025243830.1,,O3K_23135,197,6,,,,
CDS_NC_018658.1_4770395_4771520_neg,NC_018658.1,O3K_RS23310,WP_001390760.1,,4770395,4771520,neg,,IS21-like element IS100 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001390760.1,,O3K_23125,197,6,89.0,2.0,,
CDS_NC_018658.1_2616294_2617485_neg,NC_018658.1,O3K_RS12885,WP_000210799.1,ydeA,2616294,2617485,neg,,L-arabinose MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416045.1,,O3K_12835,198,2,,,,
CDS_NC_018658.1_2617634_2618748_neg,NC_018658.1,O3K_RS26720,,yneK,2617634,2618748,neg,True,putative protein YneK,,COORDINATES: similar to AA sequence:RefSeq:NP_416044.1,,,198,2,,,,
CDS_NC_018658.1_69892_71005_pos,NC_018658.1,O3K_RS00370,WP_001300563.1,,69892,71005,pos,,IS4-like element IS421 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_414557.1,,O3K_00405,199,3,90.0,3.0,,
CDS_NC_018658.1_1178759_1179872_pos,NC_018658.1,O3K_RS05685,WP_001300563.1,,1178759,1179872,pos,,IS4-like element IS421 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_414557.1,,O3K_05720,199,3,90.0,3.0,,
CDS_NC_018658.1_3818785_3819898_neg,NC_018658.1,O3K_RS18845,WP_001300563.1,,3818785,3819898,neg,,IS4-like element IS421 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_414557.1,,O3K_18695,199,3,90.0,3.0,,
CDS_NC_018658.1_3885251_3886346_pos,NC_018658.1,O3K_RS19125,WP_001157992.1,mnmH,3885251,3886346,pos,,tRNA 2-selenouridine(34) synthase MnmH,,COORDINATES: similar to AA sequence:RefSeq:NP_308591.1,2.5.1.-,O3K_18980,200,2,,,,
CDS_NC_018658.1_3886461_3886826_pos,NC_018658.1,O3K_RS19130,,,3886461,3886826,pos,True,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_014543172.1,,O3K_18985,200,2,,,,
CDS_NC_018658.1_344609_345734_pos,NC_018658.1,O3K_RS01580,WP_001216257.1,,344609,345734,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_709253.2,,O3K_01640,201,2,,,,
CDS_NC_018658.1_345792_346068_pos,NC_018658.1,O3K_RS01585,,,345792,346068,pos,True,type II toxin-antitoxin system HicA family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_312384.1,,,201,2,,,,
CDS_NC_018658.1_1712892_1713969_pos,NC_018658.1,O3K_RS08310,WP_000779084.1,glpQ,1712892,1713969,pos,,glycerophosphodiester phosphodiesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_311151.1,3.1.4.46,O3K_08280,202,2,,,,
CDS_NC_018658.1_1714010_1714253_neg,NC_018658.1,O3K_RS08315,,,1714010,1714253,neg,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_311149.1,,O3K_08285,202,2,,,,
CDS_NC_018666.1_68755_69886_neg,NC_018666.1,O3K_RS26520,WP_000209219.1,aatP,68755,69886,neg,,dispersin export ABC transporter permease subunit AatP,,COORDINATES: similar to AA sequence:RefSeq:WP_000209220.1,,O3K_26482,203,2,,,,
CDS_NC_018666.1_70265_70436_pos,NC_018666.1,O3K_RS26525,,,70265,70436,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,203,2,,,,
CDS_NC_018658.1_4878517_4879509_neg,NC_018658.1,O3K_RS23800,,,4878517,4879509,neg,True,DUF2713 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001560258.1,,O3K_23615,204,2,,,,
CDS_NC_018658.1_4877116_4878154_neg,NC_018658.1,O3K_RS23795,WP_001298868.1,dusA,4877116,4878154,neg,,tRNA dihydrouridine(20/20a) synthase DusA,,COORDINATES: similar to AA sequence:RefSeq:NP_313058.1,1.3.1.-,O3K_23610,204,2,,,,
CDS_NC_018658.1_2000258_2001293_neg,NC_018658.1,O3K_RS09590,WP_000656352.1,,2000258,2001293,neg,,phosphotriesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_462451.1,,O3K_09565,205,2,,,,
CDS_NC_018658.1_2001295_2002261_neg,NC_018658.1,O3K_RS09595,,,2001295,2002261,neg,True,DMT family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_462450.1,,,205,2,,,,
CDS_NC_018658.1_4583808_4584298_neg,NC_018658.1,O3K_RS22385,,,4583808,4584298,neg,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011787828.1,,,206,3,,,,
CDS_NC_018658.1_4583235_4583790_pos,NC_018658.1,O3K_RS22380,,,4583235,4583790,pos,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000907654.1,,,206,3,,,,
CDS_NC_018658.1_4582076_4583108_pos,NC_018658.1,O3K_RS22375,WP_000416151.1,,4582076,4583108,pos,,LacI family DNA-binding transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_000416152.1,,O3K_22185,206,3,,,,
CDS_NC_018658.1_1798449_1799700_pos,NC_018658.1,O3K_RS08655,WP_000353880.1,,1798449,1799700,pos,,NupC/NupG family nucleoside CNT transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416669.1,,O3K_08625,207,2,91.0,2.0,64.0,2.0
CDS_NC_018658.1_1801636_1802887_pos,NC_018658.1,O3K_RS08670,WP_000382940.1,,1801636,1802887,pos,,NupC/NupG family nucleoside CNT transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416666.1,,O3K_08640,207,2,91.0,2.0,64.0,2.0
CDS_NC_018658.1_871548_871656_neg,NC_018658.1,O3K_RS04215,,,871548,871656,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477181.1,,,208,2,,,,
CDS_NC_018658.1_869350_870370_neg,NC_018658.1,O3K_RS04210,WP_001388379.1,,869350,870370,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708763.1,,O3K_04230,208,2,,,,
CDS_NC_018658.1_2166008_2167058_pos,NC_018658.1,O3K_RS10450,WP_000935520.1,,2166008,2167058,pos,,site-specific DNA-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309807.1,,O3K_10410,209,2,92.0,2.0,65.0,2.0
CDS_NC_018658.1_2925890_2926940_neg,NC_018658.1,O3K_RS14325,WP_000935536.1,,2925890,2926940,neg,,site-specific DNA-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309807.1,,O3K_14260,209,2,92.0,2.0,65.0,2.0
CDS_NC_018666.1_13103_13277_neg,NC_018666.1,O3K_RS26180,,,13103,13277,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611434.1,,,210,2,,,,
CDS_NC_018666.1_11933_12962_neg,NC_018666.1,O3K_RS26175,WP_000869859.1,,11933,12962,neg,,class 1 isoprenoid biosynthesis enzyme,,COORDINATES: similar to AA sequence:RefSeq:WP_001403359.1,,O3K_26137,210,2,,,,
CDS_NC_018658.1_338823_340445_pos,NC_018658.1,O3K_RS01565,,,338823,340445,pos,True,DUF4049 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_709256.1,,,211,3,,,,
CDS_NC_018658.1_336937_338562_pos,NC_018658.1,O3K_RS01560,,,336937,338562,pos,True,YhiJ/YhiL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312389.1,,O3K_01610,211,3,,,,
CDS_NC_018658.1_335500_336553_neg,NC_018658.1,O3K_RS01555,WP_001028905.1,,335500,336553,neg,,DUF2776 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417948.4,,O3K_01605,211,3,,,,
CDS_NC_018658.1_51918_52737_neg,NC_018658.1,O3K_RS00275,WP_001234716.1,,51918,52737,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310828.1,,O3K_00300,212,4,93.0,4.0,66.0,4.0
CDS_NC_018658.1_1980071_1980893_neg,NC_018658.1,O3K_RS09490,WP_001234530.1,,1980071,1980893,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310828.1,,O3K_09435,212,4,93.0,4.0,66.0,4.0
CDS_NC_018658.1_860517_861336_neg,NC_018658.1,O3K_RS04180,WP_001234603.1,,860517,861336,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708768.1,,O3K_04200,212,4,93.0,4.0,66.0,4.0
CDS_NC_018658.1_3144566_3145388_neg,NC_018658.1,O3K_RS15515,WP_001241709.1,,3144566,3145388,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708768.1,,O3K_15440,212,4,93.0,4.0,66.0,4.0
CDS_NC_018658.1_995774_997919_neg,NC_018658.1,O3K_RS04845,,scpA,995774,997919,neg,True,methylmalonyl-CoA mutase,,COORDINATES: similar to AA sequence:RefSeq:NP_417392.1,,,213,2,,,,
CDS_NC_018658.1_994786_995782_neg,NC_018658.1,O3K_RS04840,WP_000606525.1,meaB,994786,995782,neg,,methylmalonyl Co-A mutase-associated GTPase MeaB,,COORDINATES: similar to AA sequence:RefSeq:NP_417393.1,3.6.5.-,O3K_04880,213,2,,,,
CDS_NC_018666.1_38617_39598_pos,NC_018666.1,O3K_RS26375,WP_000019440.1,,38617,39598,pos,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_26337,214,9,94.0,7.0,,
CDS_NC_018658.1_2357206_2358187_neg,NC_018658.1,O3K_RS11465,WP_000019440.1,,2357206,2358187,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_11435,214,9,94.0,7.0,,
CDS_NC_018666.1_9595_10576_neg,NC_018666.1,O3K_RS26165,WP_000019440.1,,9595,10576,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_26112,214,9,94.0,7.0,,
CDS_NC_018658.1_1714397_1715378_pos,NC_018658.1,O3K_RS08320,WP_000019460.1,,1714397,1715378,pos,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019445.1,,O3K_08290,214,9,94.0,7.0,,
CDS_NC_018666.1_40048_40261_neg,NC_018666.1,O3K_RS26380,,,40048,40261,neg,True,ANR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_858385.1,,,214,9,,,,
CDS_NC_018658.1_2338847_2339042_pos,NC_018658.1,O3K_RS11360,,,2338847,2339042,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416244.2,,O3K_11330,214,9,,,,
CDS_NC_018666.1_756_1737_neg,NC_018666.1,O3K_RS26110,WP_014971748.1,,756,1737,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_26057,214,9,94.0,7.0,,
CDS_NC_018658.1_2337799_2338780_neg,NC_018658.1,O3K_RS11355,WP_000019456.1,,2337799,2338780,neg,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019403.1,,O3K_11325,214,9,94.0,7.0,,
CDS_NC_018658.1_3202041_3203022_pos,NC_018658.1,O3K_RS15800,WP_000019441.1,,3202041,3203022,pos,,IS5-like element ISKpn26 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000019445.1,,O3K_15715,214,9,94.0,7.0,,
CDS_NC_018658.1_1282052_1283030_neg,NC_018658.1,O3K_RS06230,WP_000993087.1,csiD,1282052,1283030,neg,,carbon starvation induced protein CsiD,,COORDINATES: similar to AA sequence:RefSeq:NP_311547.2,,O3K_06255,215,3,,,,
CDS_NC_018658.1_1287004_1288377_pos,NC_018658.1,O3K_RS06255,,,1287004,1288377,pos,True,DUF5507 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000961353.1,,,215,3,,,,
CDS_NC_018658.1_1283365_1285619_neg,NC_018658.1,O3K_RS26670,,,1283365,1285619,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_008439272.1,,,215,3,,,,
CDS_NC_018658.1_3146851_3147922_neg,NC_018658.1,O3K_RS15530,WP_000102638.1,,3146851,3147922,neg,,patatin-like phospholipase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309426.1,,O3K_15455,216,2,95.0,2.0,67.0,2.0
CDS_NC_018658.1_1982358_1983429_neg,NC_018658.1,O3K_RS09505,WP_000102643.1,,1982358,1983429,neg,,patatin-like phospholipase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309426.1,,O3K_09450,216,2,95.0,2.0,67.0,2.0
CDS_NC_018658.1_811014_811995_neg,NC_018658.1,O3K_RS03950,WP_000399648.1,,811014,811995,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_03970,217,10,96.0,9.0,,
CDS_NC_018658.1_1228517_1229498_pos,NC_018658.1,O3K_RS05950,WP_000399648.1,,1228517,1229498,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_05990,217,10,96.0,9.0,,
CDS_NC_018658.1_3399757_3400738_pos,NC_018658.1,O3K_RS16805,WP_000399648.1,,3399757,3400738,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_16710,217,10,96.0,9.0,,
CDS_NC_018658.1_4234071_4235052_neg,NC_018658.1,O3K_RS20780,WP_000399648.1,,4234071,4235052,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_20600,217,10,96.0,9.0,,
